hillspace,a,e,i,node,peri,M,P,f,mass,PlanetNum,mrRad_ChenKipping
10.46465,0.10975019999999999,0.04213608,0.01726148,-2.512596,5.805765,5.637787,0.03635816,2.402718,1.7470639999999998e-05,4.0,2.2492410659735222
10.46465,0.1843683,0.07237771,0.06227438,-2.004437,3.235561,5.520041,0.07916288,4.162025,9.848279e-06,9.0,1.6877078888456571
10.46465,0.24075700000000003,0.05887398,0.06120215,0.4351225,1.7102540000000002,3.116818,0.1181293,1.0726950000000002,1.227999e-05,11.0,1.680991951924629
10.46465,0.371082,0.01607755,0.0235959,-1.3820459999999999,4.581627,0.355342,0.22604179999999996,3.429703,2.4930889999999998e-05,13.0,2.6153141649667244
10.46465,0.548786,0.007016496,0.01331723,2.975101,3.7858440000000004,5.00871,0.40652150000000004,4.517169,2.297529e-05,16.0,2.7220798098418877
10.46465,0.7380583000000001,0.02819961,0.03617818,1.3558459999999999,1.172717,5.9470339999999995,0.6340331,3.4035599999999997,1.417162e-05,18.0,2.1243077397471017
10.46465,0.8980556000000001,0.01538315,0.02030084,-2.662522,3.148593,5.72579,0.8509954,5.2128760000000005,1.646328e-05,19.0,2.2897950660781636
10.54545,0.07861207,0.24503320000000003,0.08602372,-1.1179780000000001,1.81391,4.326673,0.02204091,3.4506660000000005,1.979859e-05,0.0,2.5304784362411743
10.54545,0.19064879999999998,0.1804721,0.10467570000000001,-1.77115,1.528326,0.22205529999999998,0.08324156,0.6656550999999999,3.007353e-05,6.0,2.892322952048006
10.54545,0.3686969,0.06689339,0.02490003,1.281043,3.544621,3.145232,0.22386570000000003,4.471355,2.7106500000000002e-05,13.0,3.0418646070208055
10.54545,0.6720550000000001,0.09043058,0.03170254,1.378479,5.590543,0.6473718,0.5509116,6.236886,3.961884e-05,15.0,3.6503145738732474
10.54545,1.171704,0.1265011,0.02663687,2.197634,2.450996,0.8734843000000001,1.268232,2.640447,1.475213e-05,18.0,1.983683216514203
10.62626,0.05874468,0.08617442,0.014055000000000002,2.867865,1.4277959999999998,6.264688,0.01423806,2.120927,8.760652e-06,0.0,1.4761144287283074
10.62626,0.09727283,0.04826757,0.02746996,1.351391,1.400549,4.870684,0.03033769,2.198548,1.3320170000000001e-05,4.0,2.105682561214561
10.62626,0.1675607,0.06166179,0.02522407,-0.4616866,6.280997,5.978999,0.06858824,0.1809068,1.788511e-05,7.0,2.2904056646956654
10.62626,0.3055131,0.04774139,0.005134225,2.168342,3.218591,1.276913,0.16886110000000001,2.249192,2.9532509999999996e-05,12.0,3.003366552990235
10.62626,0.4333472,0.04703163,0.02821143,-1.8322189999999998,2.237858,2.3048740000000003,0.2852573,1.9865009999999999,1.004053e-05,16.0,1.6760044988886964
10.62626,0.7144231,0.005175453,0.002946701,2.303608,1.034167,0.4571187,0.6038197,3.399875,4.020803e-05,17.0,3.660391320225601
10.70707,0.07326187,0.12025710000000002,0.03624997,-0.7907065999999999,0.2902519,1.262029,0.01982956,1.9900400000000003,1.803507e-05,0.0,2.3344589595324337
10.70707,0.1460683,0.04285423,0.04795753,-3.08676,3.2409689999999998,1.1119809999999999,0.05582468,1.030037,1.727799e-05,7.0,2.509645249515191
10.70707,0.2146213,0.03050229,0.05173745,2.630227,5.552529,1.445162,0.09942575,5.801055,1.1924260000000001e-05,11.0,1.9883305806353735
10.70707,0.3501316,0.04384191,0.02468289,-0.160101,4.075061,4.340251,0.20717220000000003,0.463355,2.430212e-05,13.0,2.9597599207769862
10.70707,0.5492906999999999,0.05713191,0.02969265,-0.03043819,4.238331,1.789598,0.4070829,3.7931760000000003,2.249404e-05,16.0,2.585625835573631
10.70707,0.8243908000000001,0.02211973,0.01497836,2.957759,4.8969510000000005,1.7103849999999998,0.7484672,0.1451556,3.0121750000000003e-05,18.0,3.3393276286784084
10.78788,0.04801018,0.024555900000000002,8.798415999999999e-05,0.4821391,2.691795,3.3625,0.01051959,0.1980571,5.7881920000000005e-06,0.0,1.2108604297956522
10.78788,0.07789853,0.06189219,0.0001343062,-2.9894849999999997,1.649982,2.165651,0.02174154,3.4641230000000003,1.04652e-05,3.0,1.7374425727553373
10.78788,0.1303021,0.02194849,7.467438e-05,-0.04123218,4.439312999999999,5.62505,0.0470349,1.26867,1.5361729999999998e-05,7.0,2.0171164443227805
10.78788,0.19423479999999999,0.024937400000000002,6.637623e-05,2.778237,0.1158876,0.7009454,0.08560148,4.050217,1.05019e-05,11.0,1.658514442728588
10.78788,0.2841131,0.01873405,1.638055e-05,-0.4776469,3.8249800000000005,3.3670410000000004,0.15143399999999999,0.020464,2.1187480000000002e-05,13.0,2.4975462863008024
10.78788,0.45242669999999996,0.01244736,1.2338789999999999e-05,1.946693,5.770395,0.22203360000000003,0.3043017,5.047883000000001,1.938694e-05,16.0,2.496887399576636
10.78788,0.5841533,0.01362382,1.113105e-05,2.991486,3.007812,2.644012,0.4464468,2.933582,1.189942e-05,18.0,1.9991530515365543
10.78788,0.7043235999999999,0.0009232227,8.322695e-06,-0.8847975,2.8838619999999997,5.209144,0.5910644,3.209954,1.3772070000000001e-05,19.0,1.8953715423751971
10.78788,0.8606578000000001,0.03389546,7.510244e-06,-0.7429866999999999,2.9482470000000003,0.598326,0.7983968000000001,4.608658999999999,1.604497e-05,20.0,2.0217582643587493
10.868689999999999,0.06818581,0.2842047,0.35087229999999997,2.6682,2.2938509999999996,3.014928,0.0178047,3.884181,2.902137e-05,0.0,3.009866022670776
10.868689999999999,0.2246196,0.3331345,0.10844369999999999,2.045881,1.788529,4.10794,0.1064528,0.5646467,3.641521e-05,10.0,3.6753854930903502
10.868689999999999,0.5370187,0.19299879999999997,0.04189974,1.001495,5.580091,4.732972,0.39351220000000003,4.093143,3.586698e-05,15.0,3.3383714589608546
10.868689999999999,1.526176,0.05348589,0.2007504,-0.9770912,4.836888,2.253757,1.8853369999999998,4.570692,1.775021e-05,14.0,2.438825253602711
10.949489999999999,0.09836341,0.1671051,0.2120915,1.439274,3.403149,4.369288,0.03084903,5.624465,4.106767e-05,0.0,4.082445892340742
10.949489999999999,0.3519955,0.0962772,0.09129218,-2.298186,1.540367,0.4686025,0.20882779999999998,1.414218,3.810621e-05,9.0,3.663651801917863
10.949489999999999,0.6994913,0.09994580000000002,0.1161078,-0.654994,1.166541,0.2614397,0.5849880999999999,5.976864,3.035823e-05,17.0,3.1665051149782446
10.949489999999999,1.5351299999999999,0.11748,0.09888342,2.6691119999999997,3.700938,2.3525869999999998,1.901945,2.4299060000000003,1.206539e-05,16.0,1.6605050139923394
11.0303,0.06314353,0.36030559999999995,0.05793318,-1.220026,3.084078,5.562417,0.01586687,3.426509,9.236378e-06,0.0,1.5489458795005246
11.0303,0.1225431,0.1560706,0.04642346,2.807242,0.6256385999999999,5.2417050000000005,0.04289696,2.09488,2.260268e-05,4.0,2.6178221611944856
11.0303,0.2485051,0.10191889999999999,0.04657485,3.007531,5.366243,2.06237,0.1238769,6.248382,2.609525e-05,10.0,2.9045393526083756
11.0303,0.4203355,0.05549514,0.02297201,-0.633488,6.045945,1.3312030000000001,0.2725068,2.287906,1.9019279999999998e-05,14.0,2.3944352085194858
11.0303,0.6386432,0.06066429,0.01340863,0.8307810999999999,1.695743,2.2308689999999998,0.5103466,5.949433,2.529013e-05,16.0,2.7827371516923742
11.0303,0.9883815999999999,0.07160838,0.03166299,-0.22994699999999998,3.143163,6.183301,0.9825652,3.2532349999999997,1.5861870000000003e-05,18.0,2.2104903478820637
11.11111,0.07285957,0.04483811,0.0579206,-0.1440246,2.9307540000000003,5.9564580000000005,0.01966636,3.1673400000000003,2.7149559999999996e-05,0.0,2.953664230680304
11.11111,0.1814344,0.07312461,0.06395772,0.2109277,2.722271,3.9511849999999997,0.07728062,1.148342,1.4449720000000001e-05,9.0,2.1256382236386244
11.11111,0.28686500000000004,0.1707287,0.1169237,2.166157,1.4628709999999998,2.386577,0.1536394,4.700448000000001,2.131763e-05,13.0,2.4783980172832223
11.11111,0.5237452,0.03379721,0.006131185,2.31738,4.086762,2.21168,0.3790119,2.1481470000000003,3.684448e-05,17.0,3.672740128693672
11.11111,0.9412058000000001,0.07286874,0.04937723,-1.534715,3.64564,0.05947951,0.9130773999999999,4.10806,2.574002e-05,16.0,2.8553798447812797
11.19192,0.06322263,0.2374406,0.07793330000000001,-1.432741,0.2313091,4.441435,0.01589662,5.280302,1.87973e-05,0.0,2.5852778019150167
11.19192,0.1279076,0.24208400000000002,0.17573229999999998,1.211314,4.393918,4.952614,0.04574429,5.254346,1.660945e-05,8.0,2.168325963915313
11.19192,0.27712129999999996,0.07516908,0.06161434,1.8632,0.9062501000000001,1.8159619999999999,0.1458784,5.200435,2.886146e-05,12.0,2.9145113964397513
11.19192,0.4717472,0.01801279,0.03423874,-1.4401620000000002,4.323923000000001,2.923701,0.32399870000000003,0.04141124,3.081663e-05,15.0,3.1837528476958448
11.19192,0.7652718000000001,0.07140199,0.04409271,-2.956311,1.024197,1.460117,0.6694171,3.3596440000000003,1.631162e-05,20.0,2.2387137069337
