hillspace,a,e,i,node,peri,M,P,f,mass,PlanetNum,mrRad_ChenKipping
1.24242,0.1484878,0.1462987,0.02686215,-0.1725573,2.04439,2.478119,0.05721775,0.8009916,7.639671e-06,139.0,1.3819225980504313
1.24242,0.20665279999999997,0.03445162,0.08664228,2.474834,5.008799,0.5021183,0.09394093,5.539063,8.0558e-06,208.0,1.4680374072173217
1.24242,0.35428190000000004,0.02430519,0.0321279,-3.047329,1.603326,5.938347,0.2108692,1.143059,1.552793e-05,227.0,2.0809233461856547
1.24242,0.5761392,0.03005652,0.04196554,-0.5600334,0.35882470000000005,5.200807,0.4372995,5.354522,8.551136e-06,282.0,1.4825086487125012
1.24242,1.076818,0.05992059,0.05571222,0.06021953,4.241668,3.068796,1.117377,4.934407,7.532498000000001e-06,350.0,1.4182874939720795
1.24242,1.6591040000000001,0.01835335,0.5840031,-2.957723,2.554497,5.786836,2.136961,6.186568,1.482995e-07,507.0,0.43368065792229377
1.24242,2.335067,0.47379399999999994,0.2572997,1.328009,5.496775,4.522939,3.568086,3.4945480000000004,1.4640470000000002e-07,494.0,0.4315068408072968
1.28283,0.05288818,0.1938943,0.07726264,-1.442964,3.127354,0.3054872,0.01216289,4.515297,4.958437e-06,0.0,1.1737934709403868
1.28283,0.076163,0.06676223,0.02127306,-2.063507,3.698654,3.486185,0.02101907,1.97613,6.891673e-06,50.0,1.3452626592796666
1.28283,0.1039539,0.05985904,0.04231637,-2.328208,3.3827519999999995,4.488909,0.03351642,3.4021339999999998,4.714127e-06,105.0,1.1398617188351696
1.28283,0.15654790000000002,0.09870726,0.01097961,-2.537993,0.6913626,6.234456,0.06193906,1.9839669999999998,1.166288e-05,121.0,1.7925895814382011
1.28283,0.3207243,0.06895106,0.01441386,1.120206,0.8628328000000002,1.9809860000000001,0.1816304,6.280823000000001,1.449e-05,207.0,2.139812150909316
1.28283,0.4884281,0.058708699999999996,0.03727037,-2.066557,2.097453,4.455911,0.3413428,4.314931,4.156834e-06,306.0,1.0991281672670596
1.28283,0.7435778000000001,0.007318251,0.02259547,0.630373,0.1184471,1.011724,0.6411762,0.26674169999999997,9.35397e-06,357.0,1.5889207322307026
1.28283,1.141999,0.02933344,0.02730349,2.2177689999999997,2.2854799999999997,1.638395,1.220353,3.40285,3.6260930000000003e-06,435.0,1.0377772740369728
1.32323,0.06811232,0.03870698,0.03154132,2.838245,2.103625,4.065155,0.0177761,5.345108,9.601641e-06,0.0,1.618117108584344
1.32323,0.1106077,0.02262927,0.08505731,-1.039923,4.218015,4.1776,0.03678532,1.038162,6.846042e-06,73.0,1.2988236502127721
1.32323,0.1457479,0.08185,0.05067025,2.681516,5.402525,2.107663,0.05564152,0.36153670000000004,4.2259140000000004e-06,126.0,1.1267009926943707
1.32323,0.2026851,0.04257088,0.02815937,-2.498601,2.4620330000000004,3.988568,0.09124858,3.9615169999999997,1.0025380000000001e-05,174.0,1.6862193561868741
1.32323,0.3182103,0.07292398,0.03765647,1.55592,4.640065,4.2707440000000005,0.1794984,4.225746,1.010998e-05,250.0,1.690768388278645
1.32323,0.5246248,0.04694006,0.03518468,0.6283647,0.05560345,0.1385674,0.37998350000000003,5.68654,8.258336e-06,210.0,1.4099765080435642
1.32323,0.7280118,0.03779779,0.02756256,2.798938,1.979657,0.9240651,0.6211484,2.4763740000000003,7.533343e-06,271.0,1.446062335441931
1.32323,1.33168,0.16183039999999999,0.07755257,-1.061915,5.2342379999999995,5.962518,1.536691,2.088308,3.268107e-06,418.0,1.0531286348485387
1.32323,2.113279,0.3906804,0.01357998,-0.44231190000000004,0.3183709,1.278411,3.072012,2.160854,2.8617e-07,417.0,0.520174043050802
1.32323,3.195522,0.6494354999999999,0.3115525,1.9579849999999999,1.243815,4.2591849999999996,5.71215,2.372897,1.483503e-07,461.0,0.44195694854871825
1.36364,0.04865934,0.0700005,0.09175689,1.706977,4.534971,1.604653,0.01073367,1.784145,4.796599e-06,0.0,1.159433599630554
1.36364,0.08048925,0.03917178,0.02911311,-2.144749,5.157426,5.979936,0.02283512,2.980221,1.0858779999999999e-05,53.0,1.674845842616374
1.36364,0.15518800000000002,0.04559526,0.01733931,-0.19077979999999997,4.2049449999999995,3.438133,0.06113383,5.655018,9.951213e-06,174.0,1.6876238516650939
1.36364,0.2433722,0.02512566,0.04310431,-1.816532,0.10142810000000001,4.224589,0.1200604,5.922255000000001,5.2874710000000005e-06,262.0,1.2126958484734822
1.36364,0.37183130000000003,0.0673979,0.02878538,-3.124586,0.2691234,1.6651900000000002,0.2267306,4.390784,9.911943e-06,282.0,1.5963980890097575
1.36364,0.5699272,0.01919399,0.03726491,0.6212276,3.16236,2.972613,0.43024809999999997,5.443917,6.164269000000001e-06,349.0,1.2997568520151879
1.36364,0.8025409,0.0550257,0.01887792,2.260904,1.06072,3.515426,0.7189348000000001,0.2165239,5.168596e-06,414.0,1.1775886704492673
1.36364,1.0998940000000001,0.08414109,0.04410375,-0.8278299000000001,5.046135,1.2485979999999999,1.153491,3.287409,2.866341e-06,515.0,1.0102620150421224
1.36364,2.199963,0.20863330000000002,0.16213,0.8031654,3.073446,0.4452497,3.262959,2.94695,1.1319390000000001e-07,440.0,0.40328359066502417
1.36364,6.761188000000001,0.8265292,0.07900258,2.179821,3.381361,1.267608,17.580170000000003,2.934291,1.213289e-07,509.0,0.4215178389285844
1.40404,0.05239454,0.02312172,0.04967384,-0.8856334000000001,2.079672,0.9937545,0.011993,6.073434,5.823837e-06,0.0,1.2407560615437028
1.40404,0.09703575,0.05874198,0.04413935,3.02216,3.242029,3.1192189999999997,0.03022691,3.138584,1.2081199999999999e-05,52.0,1.7300869622285453
1.40404,0.16655699999999998,0.06526452,0.03709967,-2.614957,2.607679,5.863967,0.06797339999999999,5.814806,5.917448000000001e-06,178.0,1.2665204964993397
1.40404,0.2376494,0.09160131,0.06622813,-2.110005,2.646889,2.580822,0.1158507,2.198301,6.461101e-06,210.0,1.2556131182914063
1.40404,0.339546,0.04627626,0.0851161,1.287328,1.7135639999999999,6.18259,0.1978512,3.178191,6.21186e-06,301.0,1.2817557353575693
1.40404,0.4492475,0.02560007,0.03938976,-1.176859,1.586618,3.949045,0.30110690000000007,3.520026,5.9285469999999995e-06,235.0,1.2694731894153102
1.40404,0.6660345999999999,0.08004202,0.02618947,1.033735,1.264879,0.10389080000000002,0.5435437,3.9660330000000004,6.892354e-06,367.0,1.3587406558343083
1.40404,0.9836003000000001,0.08586414,0.0397687,-1.122831,2.304895,1.807871,0.9754754999999999,0.7357157,4.219869e-06,384.0,1.152382456527989
1.40404,1.528271,0.2086094,0.18914370000000003,-2.828107,1.035688,1.131441,1.889246,2.995543,1.309769e-07,508.0,0.4227789689455673
1.40404,1.658062,0.3243568,0.13651359999999998,1.7129590000000001,0.1496299,1.4806,2.134958,5.528012,2.5087679999999997e-07,466.0,0.5045529485325702
1.40404,1.875054,0.005285734,0.15568410000000002,1.15638,3.7115739999999997,3.870369,2.5674900000000003,5.276687,5.271765e-07,503.0,0.6331484864993053
1.44444,0.05369013,0.1766276,0.14715899999999998,2.575183,1.7411759999999998,4.81303,0.01244057,0.7035308000000001,6.9141780000000005e-06,0.0,1.268564513804967
1.44444,0.08453857,0.15100970000000002,0.1108893,2.43038,2.073982,0.32134120000000005,0.02457987,2.33592,6.075735e-06,75.0,1.2417299482025443
1.44444,0.14628270000000002,0.08677711,0.0220386,-2.867106,1.915143,1.399767,0.05594794,2.465985,1.077247e-05,131.0,1.7134576944679103
1.44444,0.25354720000000003,0.12451720000000001,0.02728262,0.46736140000000004,4.543129,5.41505,0.1276677,0.5185675000000001,8.385902e-06,236.0,1.4617890271905014
1.44444,0.3692497,0.1167829,0.15904920000000003,-0.9580398999999999,3.5777989999999997,3.498958,0.22437359999999998,1.076186,7.1895389999999995e-06,278.0,1.32678181877078
1.44444,0.5337541,0.03814612,0.06268712,1.0634700000000001,1.7148619999999999,3.797615,0.3899425,1.0858780000000001,5.563274e-06,354.0,1.2067024379835005
1.44444,1.108791,0.019630500000000002,0.03539433,2.753346,0.10929970000000001,3.027388,1.1675200000000001,0.1713408,7.255428000000001e-06,292.0,1.2903219438401783
1.44444,1.854441,0.5431014000000001,0.2577397,-0.7942239000000001,3.7106529999999998,2.127595,2.525271,4.370237,2.542858e-07,495.0,0.49506405856404856
1.44444,1.8586080000000003,0.5643424,0.2203099,0.6367590999999999,5.755331,4.350242,2.533789,3.5368690000000003,1.1832e-07,429.0,0.4163008489888721
1.48485,0.05131778,0.09352562,0.03135849,-3.025517,5.134684,2.7159169999999997,0.01162521,0.7244093,4.723581e-06,0.0,1.1298267421698978
1.48485,0.07273099,0.0252179,0.0231636,-0.4229249,4.78536,6.234131,0.01961451,1.919401,4.02676e-06,52.0,1.0971535748553873
1.48485,0.1125013,0.04365847,0.05859147,2.392449,0.6796826,3.6479230000000005,0.03773397,0.6255906999999999,9.43794e-06,100.0,1.5507785734954096
1.48485,0.18275770000000002,0.05591879,0.03778135,0.7641328000000001,4.081429,1.241819,0.07812827,2.7263490000000004,6.088187000000001e-06,175.0,1.2800318269525524
1.48485,0.2679129,0.04137772,0.01525048,-2.212648,4.140829,2.382001,0.1386701,0.49185559999999995,6.207233e-06,255.0,1.2396754203525377
1.48485,0.3484929,0.01135818,0.01192875,1.52426,2.5182860000000002,5.061121,0.20572379999999998,1.038059,4.570006e-06,247.0,1.127939200573922
1.48485,0.49893180000000004,0.07117238,0.02731672,-0.5834773,2.7361240000000002,4.88601,0.35241350000000005,2.785571,7.253219000000001e-06,326.0,1.3553851057345951
1.48485,0.7830058000000001,0.01931453,0.03397788,-1.278585,2.456327,3.9664629999999996,0.692846,2.801774,7.307056e-06,362.0,1.3729236501592883
1.48485,1.3287930000000001,0.153961,0.08516402,2.454168,3.901538,6.071386,1.531703,5.893344,1.615881e-06,372.0,0.8543980783304445
1.48485,1.864628,0.1978801,0.1575848,-0.04684868,1.365149,3.5720400000000003,2.5461110000000002,2.516148,2.508074e-07,439.0,0.4929333848745808
1.52525,0.06828602,0.06698087,0.08384579,1.8731419999999999,5.797469,0.8377076999999999,0.01784415,5.658189,7.947571e-06,0.0,1.4049612688069626
1.52525,0.11028589999999999,0.06539382,0.02566771,0.6366052,2.134358,3.402935,0.03662497,0.7145763,4.985805e-06,58.0,1.1897579524508588
1.52525,0.1499012,0.0353148,0.0408237,-1.1814790000000002,4.635616000000001,4.528124,0.05803676,1.13737,6.850266000000001e-06,110.0,1.392772367143599
1.52525,0.20930349999999998,0.02331755,0.02798967,-1.8658080000000001,1.8271,0.1402805,0.09575449,0.1875356,6.6840229999999994e-06,157.0,1.3961268140212162
1.52525,0.3044591,0.05849989,0.03078171,2.046545,0.4263017,1.927825,0.1679899,5.673518,5.59915e-06,242.0,1.240861172623344
1.52525,0.3818795,0.04962096,0.04667288,2.762864,5.383276,3.0597,0.23598289999999997,1.291125,5.611891000000001e-06,219.0,1.2356244075560192
1.52525,0.5601124,0.02667901,0.03386445,-0.19983889999999999,5.2647379999999995,3.237536,0.4191849,4.404667,6.4786469999999995e-06,210.0,1.2702968333780624
1.52525,0.7499888000000001,0.04391528,0.01905553,-2.131727,1.091005,1.8882560000000002,0.6494928000000001,2.946566,3.0771089999999998e-06,217.0,1.027831252439345
1.52525,1.010152,0.04271947,0.03026716,-1.3234780000000002,5.14429,4.098611,1.01524,0.3024936,4.448985e-06,295.0,1.1463126768094545
1.52525,1.348802,0.01276748,0.04011198,1.378854,2.886311,3.704489,1.566433,5.7087449999999995,1.149498e-06,282.0,0.7808600512203241
1.52525,2.52603,0.549963,0.04243133,1.203268,0.6189839,4.584891000000001,4.014638,3.0089080000000004,1.603141e-07,410.0,0.4436773374356285
1.56566,0.04629527,0.0962626,0.04525155,0.06915966,3.3598779999999997,4.637628,0.009961026,1.395526,4.135438e-06,0.0,1.1103781588750539
1.56566,0.07536029,0.03305489,0.06125356,-0.7052307,2.657153,3.5645660000000006,0.02068766,1.6785330000000003,7.82252e-06,54.0,1.3076955446179082
1.56566,0.1303216,0.01683881,0.01982951,1.9142439999999998,3.873272,5.730517,0.04704575,6.224226,7.111300999999999e-06,147.0,1.2712845823609138
1.56566,0.2070495,0.02626006,0.02400268,0.2518284,4.304575,6.264508,0.09421187,1.7598740000000002,6.391205e-06,204.0,1.2918691963761468
1.56566,0.326954,0.05863985,0.01747673,2.47363,3.462126,0.008670671999999999,0.18694879999999997,0.3999789,7.580841e-06,271.0,1.3849233322086512
1.56566,0.49023770000000005,0.02845598,0.02961895,0.1424707,0.8031794,5.450922,0.3432428,4.450009,5.514520999999999e-06,333.0,1.2286921840335263
1.56566,0.7225604,0.01524505,0.01782938,2.32625,5.2866290000000005,3.490498,0.6141875,2.185871,4.162087000000001e-06,372.0,1.0880242099861535
1.56566,0.9006491,0.03798938,0.04396278,-2.450759,2.734598,1.9988759999999999,0.8547203999999999,1.789648,3.271338e-06,348.0,1.0428055546987438
1.56566,1.158032,0.0625675,0.04453631,-3.0158139999999998,0.6054304,3.811982,1.246158,6.214118,1.5080670000000002e-06,315.0,0.8417887424834818
1.56566,1.648543,0.371458,0.23161420000000002,-3.03788,4.517075,2.735994,2.116606,2.003618,1.182677e-07,468.0,0.40923176073912637
1.60606,0.08285609,0.07290808,0.06750210000000001,1.466329,1.411846,1.0942290000000001,0.02384974,4.359873,1.3661489999999999e-05,0.0,2.028705136768421
1.60606,0.163222,0.05712816,0.1103692,-2.828309,1.086476,4.020415,0.06594226,5.701677,6.1878459999999994e-06,92.0,1.2608828741787752
1.60606,0.2556734,0.1330623,0.05289137,-0.8311629,1.231735,4.653335,0.12927719999999998,4.032461,9.714252e-06,148.0,1.6526611626844225
1.60606,0.3861124,0.1145138,0.06599974,-1.613599,1.780302,0.07818423,0.2399181,6.171082,5.973809999999999e-06,172.0,1.2055922236107184
1.60606,0.6233438,0.06605918,0.03240937,2.089659,0.3659869,4.045029,0.4921322,1.720896,9.145844e-06,224.0,1.5268839370870986
1.60606,0.9615681,0.05246843,0.06836048,0.10599189999999999,3.112942,2.289259,0.942887,5.266096,3.221091e-06,271.0,1.032145657649021
1.60606,0.9964694,0.500373,0.22896020000000003,0.24604520000000002,1.2998530000000001,5.91424,0.9946837,3.6529239999999996,1.5446979999999997e-07,363.0,0.43862956953248267
1.60606,1.310011,0.11843540000000001,0.02975999,2.5645830000000003,2.745752,1.1539110000000001,1.499344,2.312282,2.291437e-06,306.0,0.9318070226381518
1.6464599999999998,0.06168574,0.06917243,0.04498307,1.8336580000000002,0.9410255,3.051223,0.01532059,0.31771220000000006,7.951227e-06,0.0,1.44468071038737
1.6464599999999998,0.1106735,0.09132727,0.0196822,-1.563592,0.2935625,5.920885,0.03681819,1.061907,7.271417e-06,79.0,1.371491207347333
1.6464599999999998,0.1566924,0.137459,0.05610695,0.8084642,1.053972,3.441094,0.06202512,1.849837,4.0283940000000005e-06,156.0,1.1024425498866688
1.6464599999999998,0.2754197,0.01672121,0.01931474,3.1285220000000002,1.297288,5.243172,0.14453929999999998,0.8421030999999999,1.1501019999999999e-05,191.0,1.8404865518831905
1.6464599999999998,0.43888879999999997,0.04559764,0.02394355,0.1849045,2.328785,4.140564,0.29075259999999997,1.717513,6.803046000000001e-06,214.0,1.3037638318718978
1.6464599999999998,0.6595973,0.08270692,0.05429733,0.09529922,0.3598686,2.50966,0.5356835,2.193753,2.209444e-06,314.0,0.9194752639900815
1.6464599999999998,0.8819633,0.06313476,0.0158739,-2.865645,3.7960010000000004,1.473482,0.8282591999999999,0.6130401999999999,6.331327e-06,306.0,1.2956286932088845
1.6464599999999998,1.271415,0.02474807,0.04314531,2.774734,5.873861,2.451692,1.433576,0.09068329,4.056559e-07,396.0,0.5668862135195432
1.6464599999999998,1.607632,0.0380824,0.1557179,-1.645089,6.03417,3.9969080000000003,2.038307,5.860571,6.621405e-07,355.0,0.6653348066023872
1.68687,0.06566049,0.0370904,0.02188892,-1.298542,2.237157,4.796689,0.016825,3.8110209999999998,4.874523e-06,0.0,1.1816235004133837
1.68687,0.1042704,0.06042329,0.07969491,0.3121099,1.767133,3.449332,0.03366967,1.4900309999999999,7.795437e-06,43.0,1.4058364205988956
1.68687,0.18854690000000002,0.05541912,0.04032380000000001,-2.572907,0.9075948,3.66641,0.08186977,5.237835,1.219014e-05,108.0,1.8859904269419627
1.68687,0.3211381,0.1054067,0.1055846,1.937802,5.061049,0.9236986999999999,0.1819832,0.2579516,4.661739e-06,175.0,1.1713328784384958
1.68687,0.4445668,0.04833496,0.06892207,-1.031164,3.6752290000000003,4.512742,0.29641209999999996,1.959355,7.55841e-06,228.0,1.363104987546905
