stokesnum,a,e,i,node,peri,M,P,f,mass,PlanetNum,mrRad_ChenKipping
1.42e-05,0.1507339,0.06023792,0.01124647,1.805161,2.403047,4.362629,0.05852134,0.1744334,2.9084320000000004e-06,86.0,1.0140419338095135
1.42e-05,0.2068487,0.02518271,0.01943499,-0.7426704000000001,1.826343,4.32735,0.09407556,3.238701,1.2745019999999999e-06,125.0,0.7943642263362426
1.42e-05,0.2725701,0.00280766,0.0158947,-2.264199,6.273757,6.254326,0.14230320000000002,2.249146,1.748854e-06,143.0,0.8641119026594231
1.42e-05,0.3470812,0.03437244,0.02533293,-1.432775,2.2260299999999997,2.7278689999999997,0.2044766,1.99785,1.35858e-06,169.0,0.7949882000208746
1.42e-05,0.44045550000000006,0.04941362,0.0203752,0.25045120000000004,3.0339970000000003,5.822871,0.29231409999999997,2.59174,1.314e-06,189.0,0.8115970171041138
1.42e-05,0.5689995,0.04732064,0.01879808,1.598858,0.990626,2.061359,0.4292045,5.704829,1.292064e-06,211.0,0.8052134801059585
1.42e-05,0.7595713000000001,0.02946863,0.02523022,-1.9536619999999998,5.211144,3.106552,0.661986,6.123059,1.420909e-06,228.0,0.8225717247974357
1.42e-05,0.9385628,0.01801468,0.01223339,2.784511,1.6868779999999999,0.05265992,0.9092667,1.898713,6.191993e-07,223.0,0.6494489247342504
1.42e-05,1.187438,0.03293915,0.02679325,1.047392,6.172686,0.6133255999999999,1.293934,5.937825,1.416463e-07,276.0,0.4320472940547748
1.42e-05,1.517415,0.3624887,0.1888076,1.427435,4.390829,1.629551,1.8691849999999999,2.5862,4.8436949999999996e-08,270.0,0.3177305115539385
1.52e-05,0.06248102,0.08408999,0.03203794,-0.1412174,0.1275327,1.872659,0.01561787,2.040553,1.270487e-06,0.0,0.7942353811447644
1.52e-05,0.08308034,0.03235541,0.03746257,-1.3101399999999999,4.71204,4.236548,0.02394674,0.8839195,2.98105e-06,15.0,1.0117031130650587
1.52e-05,0.113072,0.11992850000000001,0.01734048,-0.05422963,4.345756,0.9068896000000001,0.0380217,2.94889,1.1465700000000002e-06,52.0,0.7571707183161953
1.52e-05,0.1475885,0.03400255,0.01872493,0.9702790000000001,1.732574,0.02877644,0.05669921,3.579587,2.475788e-06,65.0,0.9707861737459746
1.52e-05,0.22161109999999998,0.03051167,0.009158789,-2.0512610000000002,2.151063,2.00962,0.10432419999999999,1.9666169999999998,2.763628e-06,91.0,0.9804695159884994
1.52e-05,0.32532209999999995,0.03818781,0.00513219,2.172771,3.4260019999999995,5.430781,0.1855528,6.101794,2.175281e-06,140.0,0.9325093241007183
1.52e-05,0.4838726,0.01429249,0.02860565,2.276302,0.8015019,2.107196,0.33658390000000005,5.28875,2.1597370000000002e-06,168.0,0.9023674900715539
1.52e-05,0.6109865,0.009658774,0.02357662,0.5592185000000001,5.916474,3.8611940000000002,0.4775776,3.65907,1.049932e-06,179.0,0.7704289881441451
1.52e-05,0.8154696,0.03792387,0.01961073,-1.815505,1.1126639999999999,0.6910663,0.73639,1.469128,1.244954e-06,218.0,0.7822467128048607
1.52e-05,1.056218,0.1966371,0.148034,0.7222521,4.793412,1.277002,1.085492,2.3541540000000003,4.925741e-08,269.0,0.32020005001740537
1.52e-05,1.066645,0.038227300000000006,0.03793379,2.9664900000000003,3.4485089999999996,1.7044540000000001,1.101605,1.649013,5.09737e-07,243.0,0.6076076190289751
1.52e-05,1.369327,0.07864124,0.1344266,-1.068307,4.425581,4.482121,1.602347,1.272478,4.978204e-08,264.0,0.3161935738259731
1.63e-05,0.07403213,0.03384484,0.03595003,-0.878418,0.4941352,4.6555550000000006,0.02014325,4.974906,3.96043e-06,0.0,1.0952423813323389
1.63e-05,0.11550730000000001,0.01001154,0.03059257,-0.789876,2.590052,1.1440780000000002,0.03925663,5.614751,2.207836e-06,43.0,0.9521086540213771
1.63e-05,0.1510876,0.04975599,0.04233939,1.422166,5.752298000000001,2.348346,0.05872749,1.556475,1.93291e-06,60.0,0.8896888004050978
1.63e-05,0.196664,0.04529208,0.09097557,1.487599,3.8651489999999997,5.860957,0.08721378,0.554561,1.321162e-06,86.0,0.7994499856567474
1.63e-05,0.24780270000000001,0.01131188,0.045751099999999996,-3.065069,2.163434,1.50922,0.1233549,2.425796,1.974668e-06,105.0,0.9107354019426374
1.63e-05,0.3393962,0.008367854000000001,0.03433614,1.94029,4.859187,3.3436519999999996,0.19772320000000002,2.832482,2.071718e-06,126.0,0.906656010969987
1.63e-05,0.4911613,0.03951614,0.05140754,-1.369018,3.16665,1.5522479999999999,0.3442173,6.017639,2.714459e-06,165.0,0.9526000564665954
1.63e-05,0.7066374,0.05957682,0.04436422,2.477537,3.71481,2.919451,0.5940065,3.024813,9.690105e-07,195.0,0.738041241128284
1.63e-05,0.9672628000000001,0.10158400000000001,0.24607960000000004,0.3046942,3.7891,4.749156,0.9512894000000001,0.7925349,1.073658e-07,253.0,0.4022567973759395
1.63e-05,0.9786944,0.04761768,0.01372915,-2.21758,4.596985,3.9884,0.9682035,1.703803,1.338641e-06,206.0,0.8022682717237315
1.63e-05,1.367696,0.2227521,0.23513520000000004,0.8171484,3.215459,2.911624,1.599485,4.721063,5.492071e-08,244.0,0.33070360852524017
1.75e-05,0.06698012,0.02085081,0.04708203,-0.8230690999999999,6.157773000000001,2.38565,0.01733478,3.3263519999999995,2.880523e-06,0.0,1.008096682299918
1.75e-05,0.08881438,0.03879183,0.03403836,1.048927,4.260661,3.938335,0.02646818,4.835227,1.288022e-06,23.0,0.7775011942188343
1.75e-05,0.1090566,0.06374667,0.03146337,-0.01631065,6.168465,5.575784,0.03601445,5.6324440000000005,2.033791e-06,42.0,0.9005942540380873
1.75e-05,0.135905,0.01784837,0.01931398,1.4613,5.58817,1.24516,0.05010162,0.4956543,1.007256e-06,62.0,0.7403118239423894
1.75e-05,0.16904829999999998,0.01459081,0.03435364,1.157125,4.593627,5.235532,0.06950468,5.753355,2.201644e-06,68.0,0.9335061169774626
1.75e-05,0.21479339999999997,0.03640593,0.05111123,-0.08330486,4.424716,0.3581224,0.09954722,2.352574,1.263229e-06,86.0,0.7906668358743681
1.75e-05,0.2531106,0.02234618,0.0629749,3.065983,3.672807,0.1010784,0.12733930000000002,5.9127279999999995,1.272758e-06,120.0,0.797519847576341
1.75e-05,0.3037298,0.057082900000000006,0.04602293,-2.975069,3.367665,3.7152830000000003,0.1673894,3.3034779999999997,1.084378e-06,130.0,0.7486796300925624
1.75e-05,0.3813663,0.04266235,0.028629400000000003,-2.7908,1.977184,5.065938,0.2355103,5.844323,1.649884e-06,138.0,0.8532728163565919
1.75e-05,0.4900514,0.01197193,0.02995887,-0.25145170000000006,4.418696,3.581294,0.3430519,5.683827,1.7181039999999998e-06,100.0,0.8434202394247831
1.75e-05,0.6085783,0.04599207,0.03910768,2.110576,4.716954,0.2896196,0.4747564,6.003922,1.3802369999999999e-06,186.0,0.8186353809953509
1.75e-05,0.7403858,0.06482281,0.07164891,-0.37584259999999997,3.636207,5.069529,0.6370637,1.932466,4.045722e-07,238.0,0.5734426050915911
1.75e-05,0.8968575000000001,0.0243319,0.03313238,-2.2784709999999997,5.73577,4.6974029999999996,0.8493389000000001,1.286573,1.200802e-06,206.0,0.7856386094123173
1.75e-05,1.131833,0.03480634,0.04474543,-3.1330560000000003,0.09774704,4.423526,1.2041190000000002,1.240945,2.911266e-07,232.0,0.529261055246275
1.75e-05,1.193668,0.08032646,0.01009638,-0.06631485,2.296503,3.253625,1.304131,1.167659,6.385603e-08,204.0,0.35038814049953904
1.87e-05,0.04958714,0.01450648,0.04949528,-1.523025,4.508243,0.9680175,0.01104213,4.240022,3.674996e-06,0.0,1.0867977151189074
1.87e-05,0.07105214,0.05816087,0.02458814,-3.051216,5.562832,0.5301186999999999,0.01893933,4.198233999999999,1.6449170000000002e-06,33.0,0.854337570150044
1.87e-05,0.09070117,0.02733431,0.04604831,1.7704240000000002,6.173929,0.7909574,0.02731603,5.370255,2.9393830000000003e-06,50.0,0.9992823150243194
1.87e-05,0.12902349999999999,0.03543057,0.03990627,-2.651461,2.8896,1.9003889999999999,0.04634477,1.732474,2.488861e-06,80.0,0.978753797135936
1.87e-05,0.1719598,0.04115446,0.07301014,-0.3211491,0.6367435,5.550425,0.0713079,5.16169,2.003346e-06,107.0,0.9112986975953905
1.87e-05,0.22700120000000001,0.03260742,0.01168945,-2.797346,6.0530349999999995,5.25315,0.10815309999999999,2.0558110000000003,2.151986e-06,113.0,0.9308749674545591
1.87e-05,0.28743420000000003,0.03400301,0.01711724,-1.9710130000000001,3.6226190000000003,1.9879200000000001,0.1541005,0.3596908,1.569655e-06,155.0,0.8371261364278699
1.87e-05,0.3813978,0.01367939,0.02056848,0.9969538,0.7907974,2.265386,0.23553920000000003,0.4904049,2.023887e-06,175.0,0.8912084087568951
1.87e-05,0.5026701,0.02658446,0.03553854,2.155235,2.215459,1.286397,0.3563854,3.1959419999999996,1.725169e-06,195.0,0.8601072226446589
1.87e-05,0.6602387,0.0196192,0.03029268,1.360738,6.089583,5.0648230000000005,0.5364720000000001,3.8712419999999996,1.4242490000000001e-06,184.0,0.8133910679931142
1.87e-05,0.8852114999999999,0.02297661,0.02442339,-1.11135,3.092282,3.803902,0.8328476,1.8671389999999999,1.625412e-06,204.0,0.8558660465858379
1.87e-05,1.15913,0.08358325,0.02430605,2.4950259999999997,1.3441530000000002,0.3297153,1.247938,2.828456,2.455064e-07,270.0,0.4996459177945799
2.01e-05,0.04938609,0.03056803,0.07263955,-1.8084310000000001,1.604767,0.7614173000000001,0.01097504,1.0164360000000001,2.899344e-06,0.0,1.0175891311767815
2.01e-05,0.07256849,0.05386516,0.008208678,-2.192073,4.100469,6.08942,0.01954882,4.091336,3.808759e-06,25.0,1.074208747719155
2.01e-05,0.1013188,0.05800347,0.03727829,0.24805660000000002,5.708126999999999,5.736943,0.03225027,6.036803,1.8532589999999998e-06,50.0,0.8840222461441489
2.01e-05,0.15106689999999998,0.02882719,0.01839461,0.7944208,0.6418194,0.1786057,0.05871528,4.970113,4.306726e-06,76.0,1.0992501236073342
2.01e-05,0.22362470000000004,0.06831183,0.06494056,1.073508,2.186541,4.62352,0.105749,1.49914,2.2342590000000003e-06,96.0,0.9335355619238683
2.01e-05,0.2809483,0.03586126,0.07574835,-2.498965,1.690534,0.3075083,0.1489142,1.1816149999999999,1.097753e-06,135.0,0.7598922575392524
2.01e-05,0.3772337,0.03789434,0.0038155570000000002,-0.4627344,1.8607209999999998,3.8928599999999998,0.2316923,2.538862,3.232512e-06,146.0,1.0290370517164544
2.01e-05,0.47008809999999995,0.05712799,0.05929635,-1.515291,0.43244679999999996,2.568186,0.32230290000000006,3.59861,6.039977e-07,193.0,0.6453603707987383
2.01e-05,0.6097756,0.01845186,0.02401844,-1.3435620000000001,0.33143790000000006,3.654947,0.47615740000000006,4.630252,1.3276240000000002e-06,177.0,0.7913438664216625
2.01e-05,0.7962636,0.03433058,0.02600118,1.602028,1.6532959999999999,2.811598,0.7105263,5.808801,2.2328819999999998e-06,208.0,0.8953814019679894
2.01e-05,1.026672,0.01960039,0.06183774,-2.8292580000000003,5.6138,2.0960959999999997,1.040261,5.569357,5.32736e-07,248.0,0.619796128403295
2.01e-05,1.3194,0.1873735,0.07279057,1.094263,0.7111845,1.5063389999999999,1.515512,5.842773,6.617735999999999e-08,261.0,0.35577232628800554
2.3100000000000002e-05,0.05803484,0.08087418,0.06690789,1.8935099999999998,5.176845,5.977023,0.01398082,5.039778,2.208616e-06,0.0,0.9205373388159587
2.3100000000000002e-05,0.07852501,0.07612769999999999,0.01172007,1.136077,6.126469,0.05091277,0.02200446,5.225837,3.340631e-06,15.0,1.0489767404766486
2.3100000000000002e-05,0.10811169999999999,0.08860445,0.02880529,-0.5409721,2.021298,4.596201000000001,0.03554735,3.119977,2.812332e-06,42.0,0.969543801424561
2.3100000000000002e-05,0.1589907,0.08497603,0.02101802,2.734296,0.5454163000000001,1.6752529999999999,0.06339496,4.510275,4.11548e-06,68.0,1.1049772486897935
2.3100000000000002e-05,0.2359636,0.0535572,0.006696346,-2.897536,5.889513,0.9435148000000001,0.114621,4.142571,2.042208e-06,95.0,0.8915003312932787
2.3100000000000002e-05,0.30227329999999997,0.046398,0.02637991,-0.4001863,0.8123366999999999,3.261619,0.1661866,2.874781,2.353521e-06,117.0,0.9388023587958068
2.3100000000000002e-05,0.4015844,0.03358788,0.02654979,1.7293919999999998,3.171282,2.020391,0.2544843,3.386227,2.293584e-06,131.0,0.9416982479553819
2.3100000000000002e-05,0.5681063000000001,0.03085618,0.04283858,-1.083006,5.754671,0.277187,0.42819309999999994,1.946596,2.853906e-06,149.0,1.003118614063882
2.3100000000000002e-05,0.7528227,0.02672695,0.02879895,0.6984789,4.469213,6.015484,0.6531813,0.8887668,1.005861e-06,198.0,0.7525777010405348
2.3100000000000002e-05,0.9912323000000001,0.05851674,0.03394813,-2.948256,4.661839,6.039618,0.9868658000000001,4.220732,1.362079e-06,185.0,0.7917337232012338
2.3100000000000002e-05,1.347668,0.23891010000000001,0.1399156,-2.701431,3.041273,2.048396,1.5644770000000001,2.1486509999999996,7.949562e-08,216.0,0.37202409650122026
2.3100000000000002e-05,1.665144,0.1727364,0.1127078,2.0884259999999997,1.8941029999999999,0.2125478,2.148684,2.685127,7.47949e-08,241.0,0.3598884244848676
2.48e-05,0.04761114,0.03183583,0.02191696,-1.258027,5.587577,5.946519,0.01038873,1.6804130000000002,2.156551e-06,0.0,0.9229163048501763
2.48e-05,0.06196569999999999,0.03856825,0.02205995,-0.5815494999999999,1.684066,5.01858,0.01542503,3.8639419999999998,3.048501e-06,12.0,0.997274633718348
2.48e-05,0.08863869,0.04042874,0.007184082,-0.8878638000000001,0.8613165999999999,0.2787595,0.02638961,0.33083670000000004,4.394986e-06,37.0,1.1284104794771246
2.48e-05,0.1342969,0.007662099,0.03783115,-0.08738768,2.3311919999999997,4.953782,0.04921486,2.716333,3.048225e-06,54.0,1.0203325103251524
2.48e-05,0.1889953,0.002163924,0.007244873000000001,-1.749498,0.2923646,3.9722589999999998,0.08216236,5.426124,3.5088159999999998e-06,95.0,1.0739058228104792
2.48e-05,0.2709208,0.05284422,0.006644476999999999,3.0474650000000003,5.751702,2.950009,0.1410131,0.48128109999999996,2.938144e-06,126.0,1.021436476815564
2.48e-05,0.3500866,0.05744276,0.04519952,3.022792,0.22213139999999998,2.423213,0.2071375,5.373143,1.683519e-06,147.0,0.8583365310362094
2.48e-05,0.4545036,0.06355419,0.02592436,-1.9282240000000002,2.4639599999999997,4.806038,0.3064087,4.159422,1.720569e-06,167.0,0.8840916610981379
2.48e-05,0.563014,0.02670017,0.05350133,2.473488,3.0589459999999997,2.7753240000000003,0.4224483,3.506648,1.529346e-06,180.0,0.8188103848503752
2.48e-05,0.6945129,0.03603179,0.01855933,-0.16646670000000002,1.239444,1.7140540000000002,0.5787817,0.6857713000000001,2.2703450000000003e-06,192.0,0.9294534480678127
2.48e-05,0.8837117,0.04333219,0.05883742,-0.36418740000000005,1.955228,1.8055150000000002,0.8307303,0.23394679999999998,6.743038e-07,205.0,0.6689747319231043
