hillspace,a,e,i,node,peri,M,P,f,mass,PlanetNum,mrRad_ChenKipping
1.10185,0.5674901,0.01396776,0.01531545,-1.014893,3.9829440000000003,6.0412930000000005,0.42746130000000004,3.0751180000000002,5.386341e-05,94.0,4.5926538845923215
1.10185,1.050386,0.04822521,0.06585422,-2.862782,1.781434,3.5864,1.0763790000000002,4.5718,2.5533060000000002e-05,219.0,2.8231901898981118
1.10185,1.841523,0.175626,0.07813996,2.2287220000000003,3.634857,2.337255,2.498694,2.866083,6.973271e-06,199.0,1.3486644773543643
1.12343,0.07053992,0.1047577,0.188866,-0.26545,2.8757099999999998,5.3000050000000005,0.01873422,2.771461,7.703508e-05,0.0,5.743672677436706
1.12343,0.2197183,0.1170818,0.12928430000000002,2.1676130000000002,1.051069,0.2389944,0.1029809,3.27054,0.0001185347,67.0,7.2403159543829645
1.12343,0.7105342,0.13238129999999998,0.1257857,-1.887375,5.825317,0.08037312,0.5988595,2.579439,3.726964e-05,140.0,3.329159820076768
1.12343,1.9170029999999998,0.1706561,0.4924678,1.527074,1.9635349999999998,1.656741,2.653865,4.14197,9.261636999999999e-06,208.0,1.5331484543218403
1.12343,2.556988,0.4046807,0.28080109999999997,-2.028983,0.05321684,2.532775,4.088273,3.841355,3.200807e-06,180.0,1.0023660481632568
1.12343,3.460726,0.19585229999999998,0.1963596,-1.455016,1.870236,5.0897120000000005,6.437338,4.295895,9.282642e-06,85.0,1.5281034560894637
1.12343,7.567572999999999,0.6486857,0.1491237,1.8552349999999997,3.137829,2.083023,20.81514,3.2065930000000002,1.175638e-06,243.0,0.7910970700833331
1.14544,0.06518033,0.135623,0.13949489999999998,-0.364521,1.5437290000000001,4.990536,0.01664041,3.6633050000000003,4.99929e-05,0.0,4.313950440097917
1.14544,0.1328759,0.04870537,0.1464432,-1.2869899999999999,0.5279210999999999,1.993009,0.04843265,2.787086,4.2564319999999996e-05,50.0,3.6488442311953917
1.14544,0.2104737,0.07655726,0.1114389,-1.550223,1.367836,1.108899,0.09655499,1.441872,5.1287129999999994e-05,36.0,4.20295206069544
1.14544,0.3780618,0.02948177,0.1221707,2.106432,4.602475,2.829119,0.23243360000000002,2.442013,6.461576999999999e-05,73.0,4.662169196599542
1.14544,0.7051181,0.02893123,0.09931358,2.776771,1.755367,3.3078300000000005,0.5920291999999999,5.003805000000001,2.023585e-05,113.0,2.4634011255016333
1.14544,1.136631,0.09788527,0.04678964,1.2751299999999999,1.297049,3.372491,1.211638,0.9532198000000001,3.0079809999999997e-05,144.0,3.2444573710102516
1.14544,2.7105349999999997,0.25072289999999997,0.1950376,0.1223867,5.088198,4.9285559999999995,4.461962000000001,5.804284,2.6863010000000003e-06,213.0,0.9668673386228777
1.14544,3.421415,0.3259118,0.03589218,-0.3664009,3.8369419999999996,3.401743,6.3277779999999995,6.140283999999999,2.774957e-06,230.0,0.9985802590942239
1.19075,0.06320005,0.09071122,0.13026500000000002,2.302995,5.051093,1.516469,0.01588782,0.5325072,5.4672650000000006e-05,0.0,4.54205112483254
1.19075,0.1298796,0.049221100000000004,0.03090781,2.5568869999999997,3.641173,0.12484260000000001,0.04680461,0.23179439999999998,4.99304e-05,52.0,4.295114266255352
1.19075,0.2454613,0.03326452,0.04511783,2.9722180000000002,0.1351757,1.039385,0.12159849999999998,4.157873,5.553324000000001e-05,111.0,4.256886268184298
1.19075,0.5480816999999999,0.02679677,0.1202109,-1.1836719999999998,3.604132,5.371869,0.4057269,2.961217,5.2992290000000004e-05,101.0,4.23177108578529
1.19075,1.263267,0.1076479,0.07554243,1.2313450000000001,4.03325,5.430515,1.419683,0.20686729999999998,2.395476e-05,129.0,2.843498368185327
1.19075,3.408869,0.1585562,0.19311910000000002,-1.111104,6.174226999999999,1.844227,6.293089,3.084718,9.465368e-07,172.0,0.7363579212564447
1.2140799999999998,0.05833607,0.1271062,0.1179673,-2.246641,4.2186069999999996,0.8556001,0.01408963,4.9237720000000005,2.9022579999999998e-05,0.0,2.9727263801715584
1.2140799999999998,0.1005596,0.07954832,0.04436331,2.8279389999999998,4.098611,2.781364,0.03188768,2.265025,2.88079e-05,29.0,2.8558713952384296
1.2140799999999998,0.17785410000000001,0.10588330000000001,0.01106524,1.999168,2.871122,5.596213,0.07500084,0.8812324,7.825951e-05,50.0,5.637204150874053
1.2140799999999998,0.3715461,0.05439600000000001,0.06650679,-2.00054,1.6983700000000002,4.528507,0.2264542,4.721986,4.1402609999999996e-05,99.0,3.7054921667679253
1.2140799999999998,0.5746765,0.07043521,0.04891526,1.556737,3.124883,3.045849,0.43559430000000005,4.5080919999999995,4.328578e-05,144.0,3.966650104619946
1.2140799999999998,1.4926139999999999,0.10980739999999999,0.05655324,0.22934539999999998,0.5862183000000001,0.9924348,1.823382,0.2214893,2.184801e-05,134.0,2.477486049238224
1.2140799999999998,2.883153,0.06351778,0.3392083,-1.012405,5.738748999999999,0.2958577,4.8951139999999995,1.9718,1.0452290000000001e-06,130.0,0.7527628108517598
1.23786,0.05372749,0.1119471,0.05544769,-0.1626594,2.372052,3.610519,0.01245335,1.625245,4.011693e-05,0.0,3.8440095553095572
1.23786,0.1067945,0.1217097,0.08149896,0.1369626,0.7218651999999999,5.278637000000001,0.03489834,4.198359,4.436481e-05,55.0,4.1054146051543166
1.23786,0.20955900000000002,0.05002588,0.007845204,3.049716,6.090412000000001,0.6689234000000001,0.09592443,4.01651,5.44622e-05,94.0,4.41858721407917
1.23786,0.4018047,0.10370170000000001,0.1347006,0.01306429,4.57913,2.7949900000000003,0.2546694,4.290832,4.08945e-05,146.0,3.749528008874985
1.23786,0.8021967,0.09985908,0.1005404,-2.992956,1.627224,0.2103074,0.7184301,1.774317,3.04783e-05,136.0,3.0396389172129
1.23786,1.5180420000000001,0.2372585,0.10976500000000002,-2.668308,3.382279,4.927281,1.870159,3.856214,6.728353e-06,205.0,1.3475341481775593
1.23786,2.3298360000000002,0.08991093,0.1521705,2.830036,3.627124,5.871955000000001,3.5558199999999998,5.588652,4.823739e-06,242.0,1.145210427042769
1.23786,3.0246299999999997,0.1897262,0.1813358,2.681275,6.097133,1.098849,5.259689,4.506524,1.003001e-06,274.0,0.7338210782361304
1.26211,0.05265227,0.14485870000000003,0.02620807,-1.622467,0.466959,3.923571,0.01208145,4.7938480000000006,3.080285e-05,0.0,3.1192197055480317
1.26211,0.11901120000000001,0.05055105,0.0738058,-0.01081242,5.978577,3.106862,0.041054400000000005,3.395886,7.09467e-05,19.0,5.182606282355142
1.26211,0.2906264,0.09548983,0.04764728,2.642897,0.9586582,5.625073,0.15666300000000002,2.186008,6.521241e-05,76.0,5.4061794087772315
