SIID,simvar,transMult
286604.0,1.07e-05,1.0
286747.0,1.07e-05,1.0
286748.0,1.07e-05,1.0
287089.0,1.07e-05,1.0
287145.0,1.07e-05,2.0
287177.0,1.07e-05,1.0
287300.0,1.07e-05,1.0
287366.0,1.07e-05,2.0
287563.0,1.07e-05,2.0
287565.0,1.07e-05,1.0
287616.0,1.07e-05,2.0
287636.0,1.07e-05,1.0
287667.0,1.07e-05,1.0
287773.0,1.07e-05,1.0
287817.0,1.07e-05,1.0
287834.0,1.07e-05,1.0
287847.0,1.07e-05,2.0
287877.0,1.07e-05,3.0
287881.0,1.07e-05,2.0
287892.0,1.07e-05,1.0
287957.0,1.07e-05,1.0
287966.0,1.07e-05,2.0
288026.0,1.07e-05,2.0
288055.0,1.07e-05,1.0
288113.0,1.07e-05,1.0
288117.0,1.07e-05,1.0
288223.0,1.07e-05,1.0
288254.0,1.07e-05,1.0
288307.0,1.07e-05,1.0
288453.0,1.07e-05,3.0
288469.0,1.07e-05,1.0
288621.0,1.07e-05,1.0
288752.0,1.07e-05,1.0
288796.0,1.07e-05,2.0
288814.0,1.07e-05,2.0
288936.0,1.07e-05,2.0
289017.0,1.07e-05,1.0
289130.0,1.07e-05,1.0
289320.0,1.07e-05,1.0
289440.0,1.07e-05,1.0
289527.0,1.07e-05,1.0
289684.0,1.07e-05,1.0
289891.0,1.07e-05,2.0
289917.0,1.07e-05,1.0
289981.0,1.07e-05,2.0
280870.0,1.07e-05,1.0
284455.0,1.07e-05,1.0
289723.0,1.07e-05,1.0
290653.0,1.15e-05,2.0
290718.0,1.15e-05,2.0
290876.0,1.15e-05,2.0
292043.0,1.15e-05,3.0
292156.0,1.15e-05,2.0
292826.0,1.15e-05,2.0
293147.0,1.15e-05,1.0
293568.0,1.15e-05,4.0
293681.0,1.15e-05,2.0
293941.0,1.15e-05,1.0
295610.0,1.15e-05,2.0
295815.0,1.15e-05,4.0
295999.0,1.15e-05,2.0
296224.0,1.15e-05,3.0
296761.0,1.15e-05,2.0
297761.0,1.15e-05,4.0
297927.0,1.15e-05,1.0
298636.0,1.15e-05,2.0
299628.0,1.15e-05,3.0
299909.0,1.15e-05,1.0
290024.0,1.15e-05,2.0
290070.0,1.15e-05,1.0
290120.0,1.15e-05,1.0
290307.0,1.15e-05,1.0
290328.0,1.15e-05,1.0
290388.0,1.15e-05,1.0
290461.0,1.15e-05,1.0
290474.0,1.15e-05,1.0
290508.0,1.15e-05,2.0
290531.0,1.15e-05,1.0
290592.0,1.15e-05,1.0
290790.0,1.15e-05,1.0
290796.0,1.15e-05,1.0
290914.0,1.15e-05,1.0
290997.0,1.15e-05,3.0
291066.0,1.15e-05,1.0
291138.0,1.15e-05,1.0
291290.0,1.15e-05,1.0
291439.0,1.15e-05,1.0
291486.0,1.15e-05,1.0
291611.0,1.15e-05,1.0
291645.0,1.15e-05,3.0
291684.0,1.15e-05,1.0
292094.0,1.15e-05,1.0
292389.0,1.15e-05,2.0
292624.0,1.15e-05,1.0
292736.0,1.15e-05,1.0
292738.0,1.15e-05,1.0
292772.0,1.15e-05,1.0
292818.0,1.15e-05,1.0
292829.0,1.15e-05,1.0
292887.0,1.15e-05,1.0
292949.0,1.15e-05,2.0
293170.0,1.15e-05,1.0
293197.0,1.15e-05,1.0
293290.0,1.15e-05,1.0
293302.0,1.15e-05,1.0
293314.0,1.15e-05,1.0
293340.0,1.15e-05,1.0
293517.0,1.15e-05,1.0
293649.0,1.15e-05,1.0
293717.0,1.15e-05,1.0
293741.0,1.15e-05,1.0
293889.0,1.15e-05,1.0
293937.0,1.15e-05,1.0
293972.0,1.15e-05,3.0
294038.0,1.15e-05,1.0
294045.0,1.15e-05,1.0
294171.0,1.15e-05,1.0
294203.0,1.15e-05,3.0
294211.0,1.15e-05,1.0
294345.0,1.15e-05,1.0
294407.0,1.15e-05,1.0
294408.0,1.15e-05,1.0
294450.0,1.15e-05,1.0
294480.0,1.15e-05,1.0
294543.0,1.15e-05,1.0
294546.0,1.15e-05,1.0
294839.0,1.15e-05,1.0
295059.0,1.15e-05,1.0
295223.0,1.15e-05,1.0
295417.0,1.15e-05,1.0
295596.0,1.15e-05,1.0
295626.0,1.15e-05,1.0
295965.0,1.15e-05,1.0
295989.0,1.15e-05,1.0
296009.0,1.15e-05,1.0
296118.0,1.15e-05,1.0
296205.0,1.15e-05,1.0
296248.0,1.15e-05,1.0
296388.0,1.15e-05,1.0
296446.0,1.15e-05,2.0
296540.0,1.15e-05,1.0
296604.0,1.15e-05,1.0
296860.0,1.15e-05,2.0
296953.0,1.15e-05,1.0
297145.0,1.15e-05,1.0
297150.0,1.15e-05,1.0
297300.0,1.15e-05,1.0
297366.0,1.15e-05,1.0
297437.0,1.15e-05,1.0
297487.0,1.15e-05,1.0
297525.0,1.15e-05,1.0
297966.0,1.15e-05,1.0
298041.0,1.15e-05,1.0
298062.0,1.15e-05,1.0
298113.0,1.15e-05,1.0
298233.0,1.15e-05,2.0
298247.0,1.15e-05,1.0
298475.0,1.15e-05,1.0
298879.0,1.15e-05,1.0
299029.0,1.15e-05,1.0
299206.0,1.15e-05,1.0
299270.0,1.15e-05,1.0
299440.0,1.15e-05,1.0
299510.0,1.15e-05,1.0
299591.0,1.15e-05,1.0
299747.0,1.15e-05,1.0
299891.0,1.15e-05,1.0
299961.0,1.15e-05,1.0
299981.0,1.15e-05,1.0
290665.0,1.15e-05,1.0
290884.0,1.15e-05,1.0
291108.0,1.15e-05,1.0
293454.0,1.15e-05,1.0
294107.0,1.15e-05,1.0
294430.0,1.15e-05,1.0
294977.0,1.15e-05,1.0
296465.0,1.15e-05,1.0
297659.0,1.15e-05,1.0
297852.0,1.15e-05,1.0
298080.0,1.15e-05,1.0
298086.0,1.15e-05,1.0
299177.0,1.15e-05,1.0
299477.0,1.15e-05,1.0
300620.0,1.23e-05,3.0
300737.0,1.23e-05,4.0
301099.0,1.23e-05,3.0
301103.0,1.23e-05,1.0
301200.0,1.23e-05,4.0
301453.0,1.23e-05,1.0
302210.0,1.23e-05,2.0
302239.0,1.23e-05,2.0
302413.0,1.23e-05,4.0
302766.0,1.23e-05,3.0
303492.0,1.23e-05,3.0
304028.0,1.23e-05,4.0
304337.0,1.23e-05,3.0
304426.0,1.23e-05,1.0
306009.0,1.23e-05,2.0
306859.0,1.23e-05,3.0
307357.0,1.23e-05,1.0
308082.0,1.23e-05,1.0
309270.0,1.23e-05,3.0
309806.0,1.23e-05,1.0
300040.0,1.23e-05,1.0
300136.0,1.23e-05,1.0
300210.0,1.23e-05,1.0
300235.0,1.23e-05,1.0
300554.0,1.23e-05,1.0
300585.0,1.23e-05,1.0
300592.0,1.23e-05,1.0
300642.0,1.23e-05,1.0
300680.0,1.23e-05,1.0
300754.0,1.23e-05,2.0
300756.0,1.23e-05,1.0
300914.0,1.23e-05,1.0
300976.0,1.23e-05,1.0
300982.0,1.23e-05,2.0
301151.0,1.23e-05,1.0
301266.0,1.23e-05,1.0
301308.0,1.23e-05,1.0
301396.0,1.23e-05,2.0
301695.0,1.23e-05,1.0
301921.0,1.23e-05,2.0
301938.0,1.23e-05,1.0
301986.0,1.23e-05,1.0
301997.0,1.23e-05,1.0
302047.0,1.23e-05,1.0
302177.0,1.23e-05,1.0
302271.0,1.23e-05,1.0
302340.0,1.23e-05,1.0
302389.0,1.23e-05,1.0
302716.0,1.23e-05,1.0
302760.0,1.23e-05,1.0
302777.0,1.23e-05,1.0
303048.0,1.23e-05,2.0
303254.0,1.23e-05,1.0
303376.0,1.23e-05,1.0
303454.0,1.23e-05,1.0
303493.0,1.23e-05,2.0
303530.0,1.23e-05,1.0
303550.0,1.23e-05,1.0
303653.0,1.23e-05,1.0
303711.0,1.23e-05,1.0
303809.0,1.23e-05,1.0
303889.0,1.23e-05,1.0
303937.0,1.23e-05,1.0
303972.0,1.23e-05,1.0
304015.0,1.23e-05,1.0
304025.0,1.23e-05,1.0
304043.0,1.23e-05,1.0
304135.0,1.23e-05,1.0
304171.0,1.23e-05,1.0
304262.0,1.23e-05,1.0
304364.0,1.23e-05,2.0
304432.0,1.23e-05,1.0
304455.0,1.23e-05,2.0
304508.0,1.23e-05,1.0
304721.0,1.23e-05,1.0
304866.0,1.23e-05,1.0
304975.0,1.23e-05,1.0
304976.0,1.23e-05,1.0
305022.0,1.23e-05,1.0
305044.0,1.23e-05,1.0
305253.0,1.23e-05,1.0
305278.0,1.23e-05,1.0
305318.0,1.23e-05,1.0
305401.0,1.23e-05,1.0
305437.0,1.23e-05,2.0
305446.0,1.23e-05,1.0
305474.0,1.23e-05,1.0
305543.0,1.23e-05,1.0
305636.0,1.23e-05,1.0
305805.0,1.23e-05,1.0
306095.0,1.23e-05,1.0
306266.0,1.23e-05,1.0
306295.0,1.23e-05,1.0
306337.0,1.23e-05,1.0
306540.0,1.23e-05,1.0
306820.0,1.23e-05,1.0
306913.0,1.23e-05,1.0
307089.0,1.23e-05,1.0
307189.0,1.23e-05,1.0
307300.0,1.23e-05,1.0
307341.0,1.23e-05,1.0
307356.0,1.23e-05,1.0
307406.0,1.23e-05,2.0
307487.0,1.23e-05,1.0
307525.0,1.23e-05,1.0
307616.0,1.23e-05,2.0
307636.0,1.23e-05,2.0
307714.0,1.23e-05,1.0
307761.0,1.23e-05,2.0
307859.0,1.23e-05,1.0
307941.0,1.23e-05,1.0
308041.0,1.23e-05,1.0
308086.0,1.23e-05,2.0
308088.0,1.23e-05,1.0
308188.0,1.23e-05,1.0
308189.0,1.23e-05,1.0
308230.0,1.23e-05,1.0
308276.0,1.23e-05,1.0
308352.0,1.23e-05,1.0
308356.0,1.23e-05,2.0
308535.0,1.23e-05,2.0
308783.0,1.23e-05,1.0
308841.0,1.23e-05,1.0
308869.0,1.23e-05,1.0
308930.0,1.23e-05,1.0
309043.0,1.23e-05,1.0
309085.0,1.23e-05,2.0
309515.0,1.23e-05,1.0
309591.0,1.23e-05,1.0
309684.0,1.23e-05,1.0
309754.0,1.23e-05,1.0
309841.0,1.23e-05,1.0
310027.0,1.32e-05,2.0
310036.0,1.32e-05,2.0
310085.0,1.32e-05,2.0
310199.0,1.32e-05,3.0
310235.0,1.32e-05,2.0
310383.0,1.32e-05,1.0
310388.0,1.32e-05,2.0
310461.0,1.32e-05,1.0
310505.0,1.32e-05,1.0
310543.0,1.32e-05,2.0
310642.0,1.32e-05,1.0
310680.0,1.32e-05,1.0
310681.0,1.32e-05,3.0
310683.0,1.32e-05,2.0
310687.0,1.32e-05,3.0
310725.0,1.32e-05,3.0
310730.0,1.32e-05,1.0
310760.0,1.32e-05,1.0
310821.0,1.32e-05,1.0
310837.0,1.32e-05,4.0
310846.0,1.32e-05,2.0
310870.0,1.32e-05,3.0
310884.0,1.32e-05,2.0
310982.0,1.32e-05,5.0
311048.0,1.32e-05,2.0
311078.0,1.32e-05,3.0
311099.0,1.32e-05,4.0
311203.0,1.32e-05,1.0
311256.0,1.32e-05,2.0
311316.0,1.32e-05,2.0
311390.0,1.32e-05,1.0
311427.0,1.32e-05,2.0
311679.0,1.32e-05,1.0
311730.0,1.32e-05,2.0
311754.0,1.32e-05,1.0
311874.0,1.32e-05,1.0
311964.0,1.32e-05,2.0
311983.0,1.32e-05,1.0
312075.0,1.32e-05,1.0
312177.0,1.32e-05,2.0
312187.0,1.32e-05,1.0
312216.0,1.32e-05,2.0
312264.0,1.32e-05,4.0
312271.0,1.32e-05,1.0
312273.0,1.32e-05,3.0
312339.0,1.32e-05,2.0
312345.0,1.32e-05,1.0
312376.0,1.32e-05,1.0
312413.0,1.32e-05,5.0
312424.0,1.32e-05,2.0
312702.0,1.32e-05,2.0
312764.0,1.32e-05,2.0
312786.0,1.32e-05,1.0
312819.0,1.32e-05,1.0
312945.0,1.32e-05,1.0
313056.0,1.32e-05,1.0
313110.0,1.32e-05,1.0
313252.0,1.32e-05,1.0
313254.0,1.32e-05,2.0
313271.0,1.32e-05,1.0
313297.0,1.32e-05,1.0
313305.0,1.32e-05,1.0
313310.0,1.32e-05,1.0
313364.0,1.32e-05,1.0
313392.0,1.32e-05,2.0
313414.0,1.32e-05,2.0
313461.0,1.32e-05,3.0
313474.0,1.32e-05,2.0
313514.0,1.32e-05,1.0
313588.0,1.32e-05,1.0
313682.0,1.32e-05,2.0
313777.0,1.32e-05,2.0
313813.0,1.32e-05,1.0
313859.0,1.32e-05,1.0
313937.0,1.32e-05,1.0
313944.0,1.32e-05,1.0
313953.0,1.32e-05,1.0
314004.0,1.32e-05,3.0
314015.0,1.32e-05,1.0
314028.0,1.32e-05,2.0
314096.0,1.32e-05,2.0
314107.0,1.32e-05,1.0
314127.0,1.32e-05,1.0
314165.0,1.32e-05,2.0
314281.0,1.32e-05,5.0
314344.0,1.32e-05,3.0
314362.0,1.32e-05,2.0
314364.0,1.32e-05,4.0
314412.0,1.32e-05,1.0
314417.0,1.32e-05,1.0
314424.0,1.32e-05,1.0
314432.0,1.32e-05,2.0
314472.0,1.32e-05,1.0
314603.0,1.32e-05,2.0
314616.0,1.32e-05,3.0
314640.0,1.32e-05,4.0
314737.0,1.32e-05,1.0
314811.0,1.32e-05,1.0
314831.0,1.32e-05,1.0
314866.0,1.32e-05,1.0
314927.0,1.32e-05,1.0
314928.0,1.32e-05,2.0
314990.0,1.32e-05,3.0
315030.0,1.32e-05,3.0
315043.0,1.32e-05,2.0
315181.0,1.32e-05,1.0
315191.0,1.32e-05,2.0
315235.0,1.32e-05,1.0
315319.0,1.32e-05,1.0
315344.0,1.32e-05,2.0
315354.0,1.32e-05,1.0
315407.0,1.32e-05,1.0
315451.0,1.32e-05,2.0
315470.0,1.32e-05,1.0
315543.0,1.32e-05,4.0
315639.0,1.32e-05,3.0
315815.0,1.32e-05,4.0
315893.0,1.32e-05,1.0
315941.0,1.32e-05,1.0
315945.0,1.32e-05,2.0
315969.0,1.32e-05,1.0
316048.0,1.32e-05,2.0
316071.0,1.32e-05,1.0
316113.0,1.32e-05,2.0
316166.0,1.32e-05,1.0
316270.0,1.32e-05,2.0
316326.0,1.32e-05,4.0
316573.0,1.32e-05,1.0
316584.0,1.32e-05,1.0
316636.0,1.32e-05,1.0
316686.0,1.32e-05,1.0
316860.0,1.32e-05,3.0
316967.0,1.32e-05,2.0
317170.0,1.32e-05,1.0
317226.0,1.32e-05,1.0
317255.0,1.32e-05,1.0
317268.0,1.32e-05,2.0
317273.0,1.32e-05,1.0
317300.0,1.32e-05,1.0
317369.0,1.32e-05,2.0
317406.0,1.32e-05,3.0
317427.0,1.32e-05,1.0
317453.0,1.32e-05,3.0
317466.0,1.32e-05,2.0
317482.0,1.32e-05,2.0
317624.0,1.32e-05,1.0
317642.0,1.32e-05,1.0
317699.0,1.32e-05,4.0
317728.0,1.32e-05,1.0
317817.0,1.32e-05,1.0
317888.0,1.32e-05,1.0
318055.0,1.32e-05,2.0
318105.0,1.32e-05,3.0
318161.0,1.32e-05,1.0
318228.0,1.32e-05,1.0
318233.0,1.32e-05,2.0
318462.0,1.32e-05,3.0
318468.0,1.32e-05,1.0
318570.0,1.32e-05,1.0
318718.0,1.32e-05,3.0
318725.0,1.32e-05,2.0
318732.0,1.32e-05,1.0
318795.0,1.32e-05,2.0
318805.0,1.32e-05,1.0
318829.0,1.32e-05,1.0
318897.0,1.32e-05,2.0
318933.0,1.32e-05,1.0
318993.0,1.32e-05,1.0
319009.0,1.32e-05,2.0
319085.0,1.32e-05,5.0
319206.0,1.32e-05,4.0
319253.0,1.32e-05,1.0
319270.0,1.32e-05,5.0
319321.0,1.32e-05,1.0
319353.0,1.32e-05,2.0
319408.0,1.32e-05,1.0
319440.0,1.32e-05,3.0
319533.0,1.32e-05,1.0
319547.0,1.32e-05,1.0
319549.0,1.32e-05,5.0
319556.0,1.32e-05,1.0
319565.0,1.32e-05,1.0
319626.0,1.32e-05,2.0
319728.0,1.32e-05,1.0
319754.0,1.32e-05,1.0
319857.0,1.32e-05,2.0
311151.0,1.32e-05,3.0
311156.0,1.32e-05,3.0
311486.0,1.32e-05,1.0
312775.0,1.32e-05,1.0
313889.0,1.32e-05,1.0
314023.0,1.32e-05,1.0
314975.0,1.32e-05,1.0
315314.0,1.32e-05,1.0
315814.0,1.32e-05,1.0
317210.0,1.32e-05,1.0
317590.0,1.32e-05,1.0
317706.0,1.32e-05,1.0
317710.0,1.32e-05,1.0
317859.0,1.32e-05,1.0
317957.0,1.32e-05,1.0
317966.0,1.32e-05,1.0
318062.0,1.32e-05,1.0
320027.0,1.42e-05,1.0
320040.0,1.42e-05,2.0
320085.0,1.42e-05,2.0
320199.0,1.42e-05,3.0
320235.0,1.42e-05,2.0
320238.0,1.42e-05,2.0
320373.0,1.42e-05,1.0
320381.0,1.42e-05,1.0
320474.0,1.42e-05,1.0
320525.0,1.42e-05,1.0
320642.0,1.42e-05,1.0
320665.0,1.42e-05,3.0
320680.0,1.42e-05,1.0
320681.0,1.42e-05,3.0
320687.0,1.42e-05,1.0
320690.0,1.42e-05,1.0
320737.0,1.42e-05,2.0
320783.0,1.42e-05,2.0
320788.0,1.42e-05,2.0
320821.0,1.42e-05,1.0
320837.0,1.42e-05,4.0
320841.0,1.42e-05,2.0
320846.0,1.42e-05,3.0
320913.0,1.42e-05,3.0
321041.0,1.42e-05,2.0
321046.0,1.42e-05,3.0
321048.0,1.42e-05,1.0
321108.0,1.42e-05,1.0
321138.0,1.42e-05,1.0
321139.0,1.42e-05,1.0
321158.0,1.42e-05,1.0
321200.0,1.42e-05,1.0
321212.0,1.42e-05,2.0
321350.0,1.42e-05,1.0
321427.0,1.42e-05,1.0
321486.0,1.42e-05,2.0
321600.0,1.42e-05,1.0
321754.0,1.42e-05,1.0
321777.0,1.42e-05,1.0
321921.0,1.42e-05,3.0
321938.0,1.42e-05,1.0
321997.0,1.42e-05,1.0
322015.0,1.42e-05,1.0
322026.0,1.42e-05,1.0
322173.0,1.42e-05,2.0
322239.0,1.42e-05,2.0
322264.0,1.42e-05,1.0
322273.0,1.42e-05,4.0
322299.0,1.42e-05,1.0
322303.0,1.42e-05,1.0
322318.0,1.42e-05,2.0
322352.0,1.42e-05,1.0
322368.0,1.42e-05,1.0
322424.0,1.42e-05,3.0
322764.0,1.42e-05,3.0
322818.0,1.42e-05,1.0
322819.0,1.42e-05,1.0
322826.0,1.42e-05,1.0
322837.0,1.42e-05,1.0
322862.0,1.42e-05,1.0
322872.0,1.42e-05,1.0
323063.0,1.42e-05,1.0
323071.0,1.42e-05,1.0
323145.0,1.42e-05,2.0
323341.0,1.42e-05,1.0
323363.0,1.42e-05,1.0
323459.0,1.42e-05,1.0
323461.0,1.42e-05,1.0
323512.0,1.42e-05,1.0
323514.0,1.42e-05,1.0
323517.0,1.42e-05,1.0
323529.0,1.42e-05,2.0
323550.0,1.42e-05,1.0
323588.0,1.42e-05,2.0
323615.0,1.42e-05,1.0
323671.0,1.42e-05,1.0
323711.0,1.42e-05,1.0
323818.0,1.42e-05,3.0
323972.0,1.42e-05,2.0
323977.0,1.42e-05,1.0
324001.0,1.42e-05,1.0
324015.0,1.42e-05,1.0
324038.0,1.42e-05,1.0
324045.0,1.42e-05,3.0
324059.0,1.42e-05,1.0
324096.0,1.42e-05,1.0
324192.0,1.42e-05,3.0
324211.0,1.42e-05,1.0
324232.0,1.42e-05,1.0
324251.0,1.42e-05,2.0
324285.0,1.42e-05,2.0
324312.0,1.42e-05,1.0
324337.0,1.42e-05,2.0
324352.0,1.42e-05,1.0
324518.0,1.42e-05,4.0
324603.0,1.42e-05,2.0
324654.0,1.42e-05,1.0
324691.0,1.42e-05,4.0
324721.0,1.42e-05,1.0
324727.0,1.42e-05,1.0
324737.0,1.42e-05,2.0
324739.0,1.42e-05,3.0
324802.0,1.42e-05,3.0
324966.0,1.42e-05,1.0
324990.0,1.42e-05,3.0
325022.0,1.42e-05,2.0
325030.0,1.42e-05,3.0
325043.0,1.42e-05,2.0
325160.0,1.42e-05,1.0
325200.0,1.42e-05,1.0
325306.0,1.42e-05,2.0
325344.0,1.42e-05,1.0
325357.0,1.42e-05,2.0
325419.0,1.42e-05,2.0
325429.0,1.42e-05,2.0
325543.0,1.42e-05,2.0
325549.0,1.42e-05,1.0
325596.0,1.42e-05,2.0
325639.0,1.42e-05,1.0
325642.0,1.42e-05,1.0
325660.0,1.42e-05,3.0
325698.0,1.42e-05,2.0
325728.0,1.42e-05,2.0
325773.0,1.42e-05,1.0
325856.0,1.42e-05,2.0
325999.0,1.42e-05,1.0
326118.0,1.42e-05,1.0
326125.0,1.42e-05,1.0
326162.0,1.42e-05,1.0
326224.0,1.42e-05,2.0
326227.0,1.42e-05,1.0
326388.0,1.42e-05,2.0
326410.0,1.42e-05,4.0
326483.0,1.42e-05,2.0
326540.0,1.42e-05,2.0
326648.0,1.42e-05,1.0
326707.0,1.42e-05,1.0
326767.0,1.42e-05,1.0
326814.0,1.42e-05,1.0
326860.0,1.42e-05,1.0
327083.0,1.42e-05,2.0
327089.0,1.42e-05,1.0
327286.0,1.42e-05,1.0
327300.0,1.42e-05,1.0
327322.0,1.42e-05,1.0
327348.0,1.42e-05,2.0
327514.0,1.42e-05,1.0
327520.0,1.42e-05,1.0
327590.0,1.42e-05,2.0
327701.0,1.42e-05,2.0
327706.0,1.42e-05,1.0
327728.0,1.42e-05,1.0
327752.0,1.42e-05,1.0
327765.0,1.42e-05,2.0
327773.0,1.42e-05,2.0
327778.0,1.42e-05,1.0
327817.0,1.42e-05,1.0
327834.0,1.42e-05,2.0
327941.0,1.42e-05,2.0
327957.0,1.42e-05,2.0
327990.0,1.42e-05,2.0
328031.0,1.42e-05,1.0
328050.0,1.42e-05,1.0
328062.0,1.42e-05,2.0
328082.0,1.42e-05,1.0
328086.0,1.42e-05,2.0
328171.0,1.42e-05,3.0
328205.0,1.42e-05,2.0
328259.0,1.42e-05,3.0
328304.0,1.42e-05,1.0
328305.0,1.42e-05,3.0
328462.0,1.42e-05,1.0
328535.0,1.42e-05,1.0
328678.0,1.42e-05,2.0
328703.0,1.42e-05,1.0
328725.0,1.42e-05,2.0
328732.0,1.42e-05,1.0
328752.0,1.42e-05,1.0
328814.0,1.42e-05,2.0
328820.0,1.42e-05,3.0
328868.0,1.42e-05,1.0
328993.0,1.42e-05,1.0
329009.0,1.42e-05,3.0
329015.0,1.42e-05,2.0
329059.0,1.42e-05,1.0
329096.0,1.42e-05,3.0
329200.0,1.42e-05,1.0
329381.0,1.42e-05,2.0
329387.0,1.42e-05,1.0
329406.0,1.42e-05,1.0
329510.0,1.42e-05,1.0
329549.0,1.42e-05,1.0
329628.0,1.42e-05,1.0
329684.0,1.42e-05,3.0
329754.0,1.42e-05,1.0
329917.0,1.42e-05,2.0
331436.0,1.52e-05,2.0
335728.0,1.52e-05,3.0
337145.0,1.52e-05,2.0
337957.0,1.52e-05,2.0
338930.0,1.52e-05,3.0
339622.0,1.52e-05,4.0
330032.0,1.52e-05,1.0
330620.0,1.52e-05,1.0
330725.0,1.52e-05,1.0
330737.0,1.52e-05,1.0
330754.0,1.52e-05,2.0
330783.0,1.52e-05,1.0
330849.0,1.52e-05,1.0
330914.0,1.52e-05,1.0
330973.0,1.52e-05,1.0
331147.0,1.52e-05,1.0
331151.0,1.52e-05,1.0
331266.0,1.52e-05,1.0
332043.0,1.52e-05,1.0
332571.0,1.52e-05,1.0
332830.0,1.52e-05,1.0
333063.0,1.52e-05,2.0
333142.0,1.52e-05,2.0
333857.0,1.52e-05,1.0
333977.0,1.52e-05,1.0
333984.0,1.52e-05,1.0
334103.0,1.52e-05,1.0
334337.0,1.52e-05,1.0
334508.0,1.52e-05,1.0
334640.0,1.52e-05,1.0
334654.0,1.52e-05,1.0
334975.0,1.52e-05,1.0
335050.0,1.52e-05,1.0
335105.0,1.52e-05,1.0
335204.0,1.52e-05,1.0
335437.0,1.52e-05,1.0
335465.0,1.52e-05,1.0
335805.0,1.52e-05,1.0
336813.0,1.52e-05,1.0
336859.0,1.52e-05,1.0
337150.0,1.52e-05,1.0
337699.0,1.52e-05,2.0
338499.0,1.52e-05,1.0
338678.0,1.52e-05,1.0
338885.0,1.52e-05,1.0
338972.0,1.52e-05,1.0
339050.0,1.52e-05,1.0
339447.0,1.52e-05,1.0
339626.0,1.52e-05,1.0
339747.0,1.52e-05,1.0
339841.0,1.52e-05,1.0
339929.0,1.52e-05,1.0
332557.0,1.52e-05,1.0
340032.0,1.63e-05,1.0
340036.0,1.63e-05,1.0
