SIID,simvar,transMult
1756.0,10.06060982,1.0
1790.0,10.06060982,2.0
1811.0,10.06060982,1.0
1906.0,10.06060982,1.0
1908.0,10.06060982,1.0
1938.0,10.06060982,3.0
1964.0,10.06060982,4.0
1983.0,10.06060982,1.0
2026.0,10.06060982,3.0
2043.0,10.06060982,5.0
2047.0,10.06060982,6.0
2087.0,10.06060982,2.0
2150.0,10.06060982,6.0
2177.0,10.06060982,2.0
2271.0,10.06060982,2.0
2273.0,10.06060982,6.0
2303.0,10.06060982,2.0
2331.0,10.06060982,1.0
2339.0,10.06060982,6.0
2340.0,10.06060982,2.0
2354.0,10.06060982,4.0
2368.0,10.06060982,2.0
2376.0,10.06060982,1.0
2401.0,10.06060982,1.0
2404.0,10.06060982,2.0
2413.0,10.06060982,3.0
2424.0,10.06060982,2.0
2434.0,10.06060982,1.0
2461.0,10.06060982,4.0
2511.0,10.06060982,3.0
2568.0,10.06060982,3.0
2633.0,10.06060982,4.0
2634.0,10.06060982,1.0
2702.0,10.06060982,1.0
2716.0,10.06060982,2.0
2725.0,10.06060982,2.0
2736.0,10.06060982,2.0
2760.0,10.06060982,5.0
2764.0,10.06060982,4.0
2766.0,10.06060982,1.0
2777.0,10.06060982,2.0
2786.0,10.06060982,1.0
2818.0,10.06060982,2.0
2819.0,10.06060982,1.0
2825.0,10.06060982,2.0
2837.0,10.06060982,6.0
2861.0,10.06060982,3.0
2862.0,10.06060982,1.0
2871.0,10.06060982,2.0
2872.0,10.06060982,3.0
2886.0,10.06060982,1.0
2892.0,10.06060982,5.0
2894.0,10.06060982,2.0
2949.0,10.06060982,1.0
3005.0,10.06060982,1.0
3019.0,10.06060982,2.0
3027.0,10.06060982,1.0
3048.0,10.06060982,1.0
3063.0,10.06060982,5.0
3071.0,10.06060982,3.0
3088.0,10.06060982,5.0
3089.0,10.06060982,1.0
3093.0,10.06060982,2.0
3108.0,10.06060982,1.0
3142.0,10.06060982,5.0
3145.0,10.06060982,2.0
3162.0,10.06060982,1.0
3205.0,10.06060982,2.0
3213.0,10.06060982,5.0
3218.0,10.06060982,2.0
3240.0,10.06060982,1.0
3246.0,10.06060982,2.0
3251.0,10.06060982,3.0
3252.0,10.06060982,5.0
3303.0,10.06060982,1.0
3305.0,10.06060982,1.0
3314.0,10.06060982,2.0
3341.0,10.06060982,1.0
3363.0,10.06060982,4.0
3376.0,10.06060982,2.0
3392.0,10.06060982,1.0
3414.0,10.06060982,1.0
3454.0,10.06060982,5.0
3459.0,10.06060982,1.0
3461.0,10.06060982,2.0
3492.0,10.06060982,2.0
3493.0,10.06060982,3.0
3495.0,10.06060982,4.0
3512.0,10.06060982,1.0
3514.0,10.06060982,5.0
3517.0,10.06060982,5.0
3529.0,10.06060982,3.0
3530.0,10.06060982,3.0
3568.0,10.06060982,6.0
3577.0,10.06060982,1.0
3644.0,10.06060982,3.0
3655.0,10.06060982,1.0
3660.0,10.06060982,1.0
3671.0,10.06060982,2.0
3682.0,10.06060982,2.0
3711.0,10.06060982,3.0
3745.0,10.06060982,1.0
3775.0,10.06060982,5.0
3777.0,10.06060982,2.0
3809.0,10.06060982,2.0
3818.0,10.06060982,2.0
3827.0,10.06060982,1.0
3850.0,10.06060982,1.0
3936.0,10.06060982,2.0
3944.0,10.06060982,1.0
3972.0,10.06060982,3.0
3996.0,10.06060982,5.0
4001.0,10.06060982,1.0
4025.0,10.06060982,2.0
4028.0,10.06060982,4.0
4034.0,10.06060982,2.0
4043.0,10.06060982,2.0
4045.0,10.06060982,5.0
4096.0,10.06060982,2.0
4103.0,10.06060982,6.0
4107.0,10.06060982,1.0
4135.0,10.06060982,5.0
4138.0,10.06060982,1.0
4165.0,10.06060982,6.0
4184.0,10.06060982,1.0
4192.0,10.06060982,2.0
4203.0,10.06060982,2.0
4232.0,10.06060982,1.0
4237.0,10.06060982,2.0
4251.0,10.06060982,3.0
4262.0,10.06060982,2.0
4264.0,10.06060982,2.0
4274.0,10.06060982,4.0
4281.0,10.06060982,5.0
4285.0,10.06060982,4.0
4288.0,10.06060982,1.0
4294.0,10.06060982,3.0
4308.0,10.06060982,3.0
4343.0,10.06060982,3.0
4344.0,10.06060982,4.0
4348.0,10.06060982,3.0
4352.0,10.06060982,6.0
4362.0,10.06060982,5.0
4364.0,10.06060982,5.0
4407.0,10.06060982,2.0
4424.0,10.06060982,1.0
4430.0,10.06060982,1.0
4432.0,10.06060982,2.0
4455.0,10.06060982,2.0
4476.0,10.06060982,2.0
4518.0,10.06060982,3.0
4522.0,10.06060982,1.0
4572.0,10.06060982,1.0
4579.0,10.06060982,1.0
4614.0,10.06060982,1.0
4615.0,10.06060982,3.0
4654.0,10.06060982,2.0
4691.0,10.06060982,5.0
4704.0,10.06060982,1.0
4727.0,10.06060982,1.0
4737.0,10.06060982,5.0
4739.0,10.06060982,3.0
4780.0,10.06060982,2.0
4802.0,10.06060982,3.0
4811.0,10.06060982,1.0
4822.0,10.06060982,2.0
4866.0,10.06060982,6.0
4917.0,10.06060982,5.0
4966.0,10.06060982,5.0
4976.0,10.06060982,1.0
4977.0,10.06060982,1.0
4990.0,10.06060982,4.0
5005.0,10.06060982,1.0
5022.0,10.06060982,3.0
5030.0,10.06060982,3.0
5043.0,10.06060982,1.0
5044.0,10.06060982,1.0
5050.0,10.06060982,3.0
5051.0,10.06060982,4.0
5074.0,10.06060982,3.0
5088.0,10.06060982,1.0
5101.0,10.06060982,1.0
5146.0,10.06060982,5.0
5159.0,10.06060982,1.0
5160.0,10.06060982,2.0
5191.0,10.06060982,2.0
5200.0,10.06060982,1.0
5204.0,10.06060982,1.0
5281.0,10.06060982,1.0
5328.0,10.06060982,1.0
5344.0,10.06060982,2.0
5357.0,10.06060982,2.0
5390.0,10.06060982,3.0
