SIID,simvar,transMult
270554.0,1.96e-05,4.0
271000.0,1.96e-05,5.0
271216.0,1.96e-05,2.0
271238.0,1.96e-05,3.0
271730.0,1.96e-05,4.0
272503.0,1.96e-05,3.0
272557.0,1.96e-05,4.0
272820.0,1.96e-05,1.0
274518.0,1.96e-05,5.0
274966.0,1.96e-05,4.0
275068.0,1.96e-05,2.0
275429.0,1.96e-05,2.0
277145.0,1.96e-05,2.0
277150.0,1.96e-05,3.0
277636.0,1.96e-05,2.0
278462.0,1.96e-05,4.0
278820.0,1.96e-05,3.0
279440.0,1.96e-05,4.0
270036.0,1.96e-05,2.0
270064.0,1.96e-05,1.0
270107.0,1.96e-05,1.0
270235.0,1.96e-05,2.0
270250.0,1.96e-05,1.0
270725.0,1.96e-05,1.0
270737.0,1.96e-05,1.0
270783.0,1.96e-05,1.0
270841.0,1.96e-05,2.0
270846.0,1.96e-05,2.0
271124.0,1.96e-05,3.0
271580.0,1.96e-05,2.0
272026.0,1.96e-05,1.0
272271.0,1.96e-05,1.0
272340.0,1.96e-05,1.0
272438.0,1.96e-05,1.0
272461.0,1.96e-05,1.0
272571.0,1.96e-05,1.0
272725.0,1.96e-05,1.0
272825.0,1.96e-05,1.0
273048.0,1.96e-05,2.0
273110.0,1.96e-05,2.0
273142.0,1.96e-05,1.0
273414.0,1.96e-05,1.0
273717.0,1.96e-05,1.0
273889.0,1.96e-05,2.0
273996.0,1.96e-05,2.0
274135.0,1.96e-05,2.0
274281.0,1.96e-05,1.0
274345.0,1.96e-05,1.0
274352.0,1.96e-05,2.0
274364.0,1.96e-05,1.0
274408.0,1.96e-05,1.0
274476.0,1.96e-05,1.0
274508.0,1.96e-05,1.0
274543.0,1.96e-05,1.0
274640.0,1.96e-05,1.0
274654.0,1.96e-05,2.0
275043.0,1.96e-05,2.0
275105.0,1.96e-05,1.0
275146.0,1.96e-05,1.0
275159.0,1.96e-05,1.0
275223.0,1.96e-05,1.0
275401.0,1.96e-05,1.0
275437.0,1.96e-05,2.0
275639.0,1.96e-05,1.0
275728.0,1.96e-05,1.0
275815.0,1.96e-05,1.0
276046.0,1.96e-05,1.0
276095.0,1.96e-05,1.0
276172.0,1.96e-05,1.0
276227.0,1.96e-05,1.0
276840.0,1.96e-05,2.0
277210.0,1.96e-05,1.0
277437.0,1.96e-05,1.0
278055.0,1.96e-05,1.0
278117.0,1.96e-05,1.0
278356.0,1.96e-05,1.0
278453.0,1.96e-05,1.0
278499.0,1.96e-05,2.0
278718.0,1.96e-05,1.0
278752.0,1.96e-05,1.0
278857.0,1.96e-05,1.0
278972.0,1.96e-05,3.0
279015.0,1.96e-05,2.0
279085.0,1.96e-05,1.0
279096.0,1.96e-05,2.0
279320.0,1.96e-05,1.0
279447.0,1.96e-05,2.0
279626.0,1.96e-05,1.0
279628.0,1.96e-05,1.0
279929.0,1.96e-05,2.0
280027.0,2.15e-05,1.0
280036.0,2.15e-05,1.0
280085.0,2.15e-05,1.0
280199.0,2.15e-05,2.0
280235.0,2.15e-05,1.0
280383.0,2.15e-05,1.0
280487.0,2.15e-05,1.0
280515.0,2.15e-05,2.0
280642.0,2.15e-05,1.0
280665.0,2.15e-05,2.0
280680.0,2.15e-05,1.0
280681.0,2.15e-05,2.0
280687.0,2.15e-05,1.0
280690.0,2.15e-05,1.0
280737.0,2.15e-05,1.0
280790.0,2.15e-05,1.0
280837.0,2.15e-05,1.0
280841.0,2.15e-05,3.0
280846.0,2.15e-05,1.0
280862.0,2.15e-05,1.0
280976.0,2.15e-05,2.0
281046.0,2.15e-05,1.0
281051.0,2.15e-05,1.0
281078.0,2.15e-05,2.0
281138.0,2.15e-05,1.0
281151.0,2.15e-05,2.0
281156.0,2.15e-05,2.0
281202.0,2.15e-05,1.0
281256.0,2.15e-05,2.0
281341.0,2.15e-05,1.0
281396.0,2.15e-05,2.0
281454.0,2.15e-05,1.0
281494.0,2.15e-05,3.0
281679.0,2.15e-05,1.0
281730.0,2.15e-05,1.0
281908.0,2.15e-05,1.0
281921.0,2.15e-05,1.0
281986.0,2.15e-05,1.0
281997.0,2.15e-05,1.0
282015.0,2.15e-05,1.0
282177.0,2.15e-05,1.0
282264.0,2.15e-05,1.0
282271.0,2.15e-05,1.0
282283.0,2.15e-05,1.0
282299.0,2.15e-05,1.0
282303.0,2.15e-05,3.0
282318.0,2.15e-05,1.0
282345.0,2.15e-05,1.0
282358.0,2.15e-05,1.0
282404.0,2.15e-05,1.0
282461.0,2.15e-05,3.0
282760.0,2.15e-05,3.0
282818.0,2.15e-05,1.0
282825.0,2.15e-05,2.0
282837.0,2.15e-05,1.0
282862.0,2.15e-05,1.0
283055.0,2.15e-05,1.0
283120.0,2.15e-05,2.0
283303.0,2.15e-05,1.0
283305.0,2.15e-05,1.0
283410.0,2.15e-05,1.0
283461.0,2.15e-05,1.0
283492.0,2.15e-05,1.0
283493.0,2.15e-05,2.0
283529.0,2.15e-05,3.0
283530.0,2.15e-05,2.0
283615.0,2.15e-05,1.0
283717.0,2.15e-05,2.0
283813.0,2.15e-05,1.0
283818.0,2.15e-05,1.0
283937.0,2.15e-05,1.0
283982.0,2.15e-05,1.0
283994.0,2.15e-05,1.0
283996.0,2.15e-05,1.0
284004.0,2.15e-05,1.0
284054.0,2.15e-05,1.0
284096.0,2.15e-05,1.0
284103.0,2.15e-05,4.0
284130.0,2.15e-05,1.0
284237.0,2.15e-05,2.0
284281.0,2.15e-05,1.0
284417.0,2.15e-05,1.0
284484.0,2.15e-05,1.0
284546.0,2.15e-05,1.0
284547.0,2.15e-05,1.0
284579.0,2.15e-05,1.0
284603.0,2.15e-05,2.0
284614.0,2.15e-05,1.0
284615.0,2.15e-05,2.0
284640.0,2.15e-05,2.0
284701.0,2.15e-05,1.0
284822.0,2.15e-05,1.0
284890.0,2.15e-05,2.0
284906.0,2.15e-05,1.0
285030.0,2.15e-05,1.0
285044.0,2.15e-05,1.0
285121.0,2.15e-05,1.0
285122.0,2.15e-05,1.0
285160.0,2.15e-05,1.0
285191.0,2.15e-05,1.0
285247.0,2.15e-05,1.0
285253.0,2.15e-05,1.0
285407.0,2.15e-05,2.0
285448.0,2.15e-05,1.0
285488.0,2.15e-05,1.0
285521.0,2.15e-05,2.0
285540.0,2.15e-05,1.0
285548.0,2.15e-05,1.0
285642.0,2.15e-05,1.0
285652.0,2.15e-05,1.0
285803.0,2.15e-05,2.0
285950.0,2.15e-05,2.0
285999.0,2.15e-05,1.0
286166.0,2.15e-05,2.0
286172.0,2.15e-05,2.0
286241.0,2.15e-05,1.0
286270.0,2.15e-05,1.0
286295.0,2.15e-05,1.0
286337.0,2.15e-05,1.0
286436.0,2.15e-05,1.0
286525.0,2.15e-05,1.0
286574.0,2.15e-05,1.0
286767.0,2.15e-05,2.0
286859.0,2.15e-05,1.0
286970.0,2.15e-05,1.0
287083.0,2.15e-05,1.0
287126.0,2.15e-05,4.0
287276.0,2.15e-05,1.0
287341.0,2.15e-05,2.0
287514.0,2.15e-05,1.0
287525.0,2.15e-05,1.0
287535.0,2.15e-05,4.0
287537.0,2.15e-05,1.0
287565.0,2.15e-05,1.0
287682.0,2.15e-05,1.0
287701.0,2.15e-05,1.0
287711.0,2.15e-05,1.0
287721.0,2.15e-05,1.0
287752.0,2.15e-05,1.0
287761.0,2.15e-05,2.0
287778.0,2.15e-05,2.0
287878.0,2.15e-05,1.0
287923.0,2.15e-05,1.0
287991.0,2.15e-05,2.0
288026.0,2.15e-05,1.0
288031.0,2.15e-05,2.0
288088.0,2.15e-05,1.0
288171.0,2.15e-05,1.0
288276.0,2.15e-05,1.0
288305.0,2.15e-05,3.0
288307.0,2.15e-05,2.0
288322.0,2.15e-05,1.0
288453.0,2.15e-05,1.0
288462.0,2.15e-05,2.0
288493.0,2.15e-05,1.0
288553.0,2.15e-05,1.0
288703.0,2.15e-05,1.0
288718.0,2.15e-05,2.0
288796.0,2.15e-05,1.0
288833.0,2.15e-05,1.0
288879.0,2.15e-05,1.0
288897.0,2.15e-05,1.0
289026.0,2.15e-05,1.0
289086.0,2.15e-05,1.0
289092.0,2.15e-05,1.0
289096.0,2.15e-05,1.0
289202.0,2.15e-05,1.0
289215.0,2.15e-05,1.0
289253.0,2.15e-05,1.0
289434.0,2.15e-05,2.0
289515.0,2.15e-05,1.0
289586.0,2.15e-05,1.0
289622.0,2.15e-05,3.0
289857.0,2.15e-05,2.0
289858.0,2.15e-05,1.0
289944.0,2.15e-05,1.0
290024.0,2.36e-05,1.0
290027.0,2.36e-05,2.0
290085.0,2.36e-05,1.0
290199.0,2.36e-05,3.0
290210.0,2.36e-05,2.0
290235.0,2.36e-05,2.0
290373.0,2.36e-05,1.0
290389.0,2.36e-05,2.0
290508.0,2.36e-05,1.0
290525.0,2.36e-05,1.0
290543.0,2.36e-05,2.0
290551.0,2.36e-05,2.0
290554.0,2.36e-05,3.0
290592.0,2.36e-05,2.0
290604.0,2.36e-05,1.0
290634.0,2.36e-05,1.0
290690.0,2.36e-05,2.0
290702.0,2.36e-05,2.0
290725.0,2.36e-05,2.0
290788.0,2.36e-05,2.0
290870.0,2.36e-05,1.0
290876.0,2.36e-05,2.0
290884.0,2.36e-05,2.0
290889.0,2.36e-05,1.0
290982.0,2.36e-05,4.0
290997.0,2.36e-05,4.0
291046.0,2.36e-05,1.0
291048.0,2.36e-05,1.0
291103.0,2.36e-05,2.0
291179.0,2.36e-05,2.0
291212.0,2.36e-05,2.0
291266.0,2.36e-05,2.0
291289.0,2.36e-05,2.0
291537.0,2.36e-05,1.0
291572.0,2.36e-05,2.0
291695.0,2.36e-05,2.0
291720.0,2.36e-05,1.0
291756.0,2.36e-05,1.0
291790.0,2.36e-05,2.0
291811.0,2.36e-05,2.0
291905.0,2.36e-05,1.0
291957.0,2.36e-05,1.0
291997.0,2.36e-05,1.0
292029.0,2.36e-05,2.0
292043.0,2.36e-05,1.0
292047.0,2.36e-05,3.0
292075.0,2.36e-05,2.0
292401.0,2.36e-05,2.0
292434.0,2.36e-05,2.0
292461.0,2.36e-05,3.0
292503.0,2.36e-05,2.0
292557.0,2.36e-05,1.0
292816.0,2.36e-05,2.0
292837.0,2.36e-05,1.0
292978.0,2.36e-05,1.0
293005.0,2.36e-05,1.0
293048.0,2.36e-05,1.0
293071.0,2.36e-05,2.0
293081.0,2.36e-05,1.0
293108.0,2.36e-05,2.0
293110.0,2.36e-05,1.0
293147.0,2.36e-05,2.0
293203.0,2.36e-05,1.0
293220.0,2.36e-05,2.0
293240.0,2.36e-05,1.0
293246.0,2.36e-05,1.0
293314.0,2.36e-05,2.0
293392.0,2.36e-05,2.0
293512.0,2.36e-05,3.0
293517.0,2.36e-05,1.0
293530.0,2.36e-05,2.0
293550.0,2.36e-05,1.0
293644.0,2.36e-05,2.0
293653.0,2.36e-05,2.0
293655.0,2.36e-05,3.0
293721.0,2.36e-05,1.0
293775.0,2.36e-05,2.0
293827.0,2.36e-05,1.0
293889.0,2.36e-05,1.0
294103.0,2.36e-05,2.0
294107.0,2.36e-05,2.0
294130.0,2.36e-05,2.0
294139.0,2.36e-05,1.0
294165.0,2.36e-05,3.0
294262.0,2.36e-05,2.0
294281.0,2.36e-05,3.0
294285.0,2.36e-05,3.0
294344.0,2.36e-05,1.0
294364.0,2.36e-05,1.0
294424.0,2.36e-05,1.0
294430.0,2.36e-05,1.0
294433.0,2.36e-05,2.0
294455.0,2.36e-05,1.0
294509.0,2.36e-05,1.0
294543.0,2.36e-05,2.0
294675.0,2.36e-05,1.0
294691.0,2.36e-05,2.0
294737.0,2.36e-05,2.0
294739.0,2.36e-05,1.0
294811.0,2.36e-05,1.0
294839.0,2.36e-05,2.0
294890.0,2.36e-05,2.0
295022.0,2.36e-05,1.0
295030.0,2.36e-05,1.0
295043.0,2.36e-05,1.0
295088.0,2.36e-05,2.0
295159.0,2.36e-05,1.0
295204.0,2.36e-05,1.0
295212.0,2.36e-05,1.0
295235.0,2.36e-05,1.0
295306.0,2.36e-05,2.0
295314.0,2.36e-05,1.0
295410.0,2.36e-05,3.0
295419.0,2.36e-05,2.0
295534.0,2.36e-05,1.0
295542.0,2.36e-05,1.0
295596.0,2.36e-05,1.0
295610.0,2.36e-05,1.0
295639.0,2.36e-05,1.0
295698.0,2.36e-05,1.0
295818.0,2.36e-05,3.0
296046.0,2.36e-05,1.0
296095.0,2.36e-05,1.0
296113.0,2.36e-05,2.0
296132.0,2.36e-05,1.0
296276.0,2.36e-05,2.0
296506.0,2.36e-05,2.0
296539.0,2.36e-05,1.0
