SIID,simvar,transMult
4028.0,1.0,2.0
4034.0,1.0,2.0
4038.0,1.0,2.0
4043.0,1.0,2.0
4045.0,1.0,2.0
4054.0,1.0,3.0
4059.0,1.0,3.0
4080.0,1.0,1.0
4096.0,1.0,2.0
4103.0,1.0,2.0
4130.0,1.0,2.0
4135.0,1.0,3.0
4165.0,1.0,1.0
4171.0,1.0,1.0
4187.0,1.0,2.0
4203.0,1.0,2.0
4211.0,1.0,3.0
4234.0,1.0,1.0
4237.0,1.0,1.0
4253.0,1.0,3.0
4262.0,1.0,1.0
4264.0,1.0,3.0
4274.0,1.0,2.0
4281.0,1.0,2.0
4288.0,1.0,2.0
4294.0,1.0,2.0
4308.0,1.0,3.0
4344.0,1.0,2.0
4348.0,1.0,2.0
4349.0,1.0,1.0
4350.0,1.0,1.0
4352.0,1.0,3.0
4358.0,1.0,2.0
4362.0,1.0,3.0
4364.0,1.0,2.0
4407.0,1.0,2.0
4408.0,1.0,2.0
4417.0,1.0,1.0
4430.0,1.0,3.0
4431.0,1.0,2.0
4432.0,1.0,3.0
4450.0,1.0,2.0
4455.0,1.0,1.0
4484.0,1.0,1.0
4487.0,1.0,1.0
4499.0,1.0,2.0
4505.0,1.0,1.0
4518.0,1.0,3.0
4520.0,1.0,1.0
4522.0,1.0,1.0
4546.0,1.0,2.0
4547.0,1.0,1.0
4549.0,1.0,2.0
4554.0,1.0,2.0
4572.0,1.0,2.0
4579.0,1.0,2.0
4600.0,1.0,1.0
4603.0,1.0,2.0
4614.0,1.0,2.0
4616.0,1.0,1.0
4637.0,1.0,1.0
4640.0,1.0,4.0
4701.0,1.0,3.0
4702.0,1.0,2.0
4704.0,1.0,2.0
4721.0,1.0,2.0
4726.0,1.0,1.0
4727.0,1.0,2.0
4735.0,1.0,1.0
4737.0,1.0,2.0
4739.0,1.0,1.0
4741.0,1.0,2.0
4765.0,1.0,1.0
4780.0,1.0,1.0
4787.0,1.0,1.0
4802.0,1.0,1.0
4811.0,1.0,2.0
4822.0,1.0,2.0
4831.0,1.0,1.0
4833.0,1.0,1.0
4834.0,1.0,2.0
4853.0,1.0,1.0
4866.0,1.0,2.0
4867.0,1.0,1.0
4870.0,1.0,1.0
4876.0,1.0,2.0
4890.0,1.0,2.0
4903.0,1.0,1.0
4906.0,1.0,1.0
4909.0,1.0,2.0
4917.0,1.0,2.0
4927.0,1.0,1.0
4928.0,1.0,1.0
4936.0,1.0,1.0
4943.0,1.0,1.0
4966.0,1.0,2.0
4975.0,1.0,3.0
4976.0,1.0,1.0
4977.0,1.0,1.0
4990.0,1.0,2.0
5005.0,1.0,2.0
5030.0,1.0,2.0
5051.0,1.0,3.0
5059.0,1.0,2.0
5074.0,1.0,3.0
5121.0,1.0,1.0
5122.0,1.0,1.0
5146.0,1.0,3.0
5155.0,1.0,1.0
5157.0,1.0,1.0
5160.0,1.0,2.0
5170.0,1.0,1.0
5181.0,1.0,1.0
5191.0,1.0,2.0
5212.0,1.0,1.0
5223.0,1.0,3.0
5226.0,1.0,1.0
5249.0,1.0,1.0
5254.0,1.0,1.0
5260.0,1.0,1.0
5278.0,1.0,2.0
5281.0,1.0,1.0
5304.0,1.0,1.0
5305.0,1.0,1.0
5318.0,1.0,2.0
5319.0,1.0,1.0
5353.0,1.0,2.0
5354.0,1.0,2.0
5390.0,1.0,2.0
5401.0,1.0,4.0
5407.0,1.0,1.0
5417.0,1.0,2.0
5429.0,1.0,2.0
5450.0,1.0,1.0
5451.0,1.0,2.0
5456.0,1.0,3.0
5468.0,1.0,1.0
5470.0,1.0,1.0
5482.0,1.0,2.0
5488.0,1.0,1.0
5521.0,1.0,2.0
5532.0,1.0,1.0
5540.0,1.0,1.0
5543.0,1.0,2.0
5548.0,1.0,3.0
5549.0,1.0,1.0
5584.0,1.0,1.0
5596.0,1.0,1.0
5615.0,1.0,2.0
5626.0,1.0,2.0
5627.0,1.0,1.0
5629.0,1.0,1.0
5642.0,1.0,1.0
5648.0,1.0,1.0
5652.0,1.0,1.0
5660.0,1.0,2.0
5663.0,1.0,1.0
5672.0,1.0,1.0
5708.0,1.0,1.0
5728.0,1.0,3.0
5729.0,1.0,1.0
5747.0,1.0,3.0
5756.0,1.0,2.0
5758.0,1.0,1.0
5767.0,1.0,1.0
5772.0,1.0,1.0
5785.0,1.0,1.0
5807.0,1.0,1.0
5815.0,1.0,3.0
5844.0,1.0,2.0
5856.0,1.0,2.0
5874.0,1.0,3.0
5881.0,1.0,1.0
5895.0,1.0,2.0
5918.0,1.0,1.0
5936.0,1.0,3.0
5941.0,1.0,1.0
5945.0,1.0,3.0
5950.0,1.0,2.0
5951.0,1.0,1.0
5965.0,1.0,2.0
5969.0,1.0,3.0
5986.0,1.0,1.0
5987.0,1.0,1.0
5989.0,1.0,2.0
5997.0,1.0,1.0
5999.0,1.0,3.0
6012.0,1.0,2.0
6046.0,1.0,1.0
6059.0,1.0,1.0
6071.0,1.0,1.0
6072.0,1.0,1.0
6095.0,1.0,3.0
6113.0,1.0,1.0
6118.0,1.0,1.0
6125.0,1.0,2.0
6166.0,1.0,1.0
6172.0,1.0,2.0
6180.0,1.0,4.0
6184.0,1.0,1.0
6199.0,1.0,3.0
6224.0,1.0,3.0
6241.0,1.0,2.0
6248.0,1.0,3.0
6266.0,1.0,2.0
6270.0,1.0,1.0
6276.0,1.0,3.0
6290.0,1.0,1.0
6295.0,1.0,2.0
6308.0,1.0,1.0
6322.0,1.0,3.0
6333.0,1.0,1.0
6337.0,1.0,1.0
6344.0,1.0,3.0
6347.0,1.0,1.0
6410.0,1.0,2.0
6432.0,1.0,2.0
6436.0,1.0,2.0
6450.0,1.0,2.0
6456.0,1.0,2.0
6463.0,1.0,1.0
6483.0,1.0,2.0
6485.0,1.0,1.0
6519.0,1.0,1.0
6520.0,1.0,1.0
6539.0,1.0,1.0
6573.0,1.0,2.0
6574.0,1.0,1.0
6584.0,1.0,1.0
6590.0,1.0,1.0
6602.0,1.0,2.0
6636.0,1.0,3.0
6648.0,1.0,1.0
6650.0,1.0,1.0
6657.0,1.0,1.0
6686.0,1.0,1.0
6707.0,1.0,1.0
6757.0,1.0,1.0
6767.0,1.0,1.0
6805.0,1.0,1.0
6814.0,1.0,1.0
6818.0,1.0,1.0
6820.0,1.0,2.0
6837.0,1.0,1.0
6840.0,1.0,2.0
6850.0,1.0,1.0
6859.0,1.0,2.0
6909.0,1.0,1.0
6913.0,1.0,2.0
6923.0,1.0,1.0
6924.0,1.0,1.0
6928.0,1.0,1.0
6949.0,1.0,2.0
6967.0,1.0,2.0
6969.0,1.0,2.0
6973.0,1.0,2.0
6986.0,1.0,1.0
7022.0,1.0,1.0
7025.0,1.0,1.0
7049.0,1.0,1.0
7050.0,1.0,2.0
7080.0,1.0,2.0
7086.0,1.0,1.0
7126.0,1.0,3.0
7134.0,1.0,1.0
7145.0,1.0,2.0
7150.0,1.0,2.0
7170.0,1.0,2.0
7177.0,1.0,2.0
7187.0,1.0,2.0
7197.0,1.0,3.0
7199.0,1.0,2.0
7226.0,1.0,3.0
7238.0,1.0,1.0
7244.0,1.0,1.0
7270.0,1.0,1.0
7273.0,1.0,1.0
7276.0,1.0,2.0
7279.0,1.0,1.0
7286.0,1.0,3.0
7298.0,1.0,2.0
7300.0,1.0,2.0
7305.0,1.0,1.0
7308.0,1.0,2.0
7322.0,1.0,2.0
7334.0,1.0,1.0
7341.0,1.0,2.0
7342.0,1.0,1.0
7356.0,1.0,4.0
7357.0,1.0,1.0
7358.0,1.0,1.0
7363.0,1.0,1.0
7364.0,1.0,1.0
7366.0,1.0,2.0
7369.0,1.0,2.0
7370.0,1.0,1.0
7378.0,1.0,1.0
7406.0,1.0,2.0
7415.0,1.0,3.0
7427.0,1.0,2.0
7428.0,1.0,1.0
7429.0,1.0,1.0
7437.0,1.0,3.0
7471.0,1.0,2.0
7487.0,1.0,2.0
7514.0,1.0,1.0
7519.0,1.0,1.0
7520.0,1.0,2.0
7525.0,1.0,2.0
7536.0,1.0,2.0
7537.0,1.0,1.0
7543.0,1.0,1.0
7558.0,1.0,1.0
7563.0,1.0,1.0
7566.0,1.0,1.0
7616.0,1.0,3.0
7620.0,1.0,2.0
7622.0,1.0,3.0
7624.0,1.0,2.0
7626.0,1.0,1.0
7642.0,1.0,2.0
7659.0,1.0,2.0
7673.0,1.0,1.0
7681.0,1.0,1.0
7682.0,1.0,1.0
7694.0,1.0,2.0
7699.0,1.0,3.0
7701.0,1.0,1.0
7706.0,1.0,2.0
7711.0,1.0,2.0
7714.0,1.0,2.0
7721.0,1.0,1.0
7728.0,1.0,2.0
7752.0,1.0,2.0
7765.0,1.0,2.0
7778.0,1.0,1.0
7797.0,1.0,1.0
7817.0,1.0,2.0
7829.0,1.0,2.0
7834.0,1.0,2.0
7852.0,1.0,2.0
7859.0,1.0,2.0
7866.0,1.0,1.0
7870.0,1.0,1.0
7877.0,1.0,1.0
7878.0,1.0,1.0
7917.0,1.0,2.0
7923.0,1.0,1.0
7966.0,1.0,2.0
7991.0,1.0,3.0
8008.0,1.0,1.0
8014.0,1.0,1.0
8026.0,1.0,2.0
8031.0,1.0,2.0
8041.0,1.0,2.0
8050.0,1.0,2.0
8053.0,1.0,1.0
8055.0,1.0,2.0
8058.0,1.0,2.0
8076.0,1.0,2.0
8080.0,1.0,1.0
8082.0,1.0,2.0
8086.0,1.0,1.0
8088.0,1.0,1.0
8105.0,1.0,2.0
8113.0,1.0,3.0
8117.0,1.0,2.0
8146.0,1.0,2.0
8161.0,1.0,1.0
8163.0,1.0,2.0
8171.0,1.0,2.0
8177.0,1.0,2.0
8188.0,1.0,2.0
8189.0,1.0,1.0
8205.0,1.0,2.0
8234.0,1.0,1.0
8276.0,1.0,2.0
8282.0,1.0,1.0
8304.0,1.0,1.0
8305.0,1.0,2.0
8307.0,1.0,2.0
8322.0,1.0,1.0
8352.0,1.0,2.0
8356.0,1.0,1.0
8359.0,1.0,1.0
8405.0,1.0,1.0
8413.0,1.0,2.0
8436.0,1.0,2.0
8453.0,1.0,3.0
8462.0,1.0,2.0
8468.0,1.0,1.0
8485.0,1.0,1.0
8493.0,1.0,1.0
8498.0,1.0,1.0
8513.0,1.0,2.0
8519.0,1.0,1.0
8524.0,1.0,1.0
8535.0,1.0,2.0
8537.0,1.0,1.0
8541.0,1.0,1.0
8546.0,1.0,2.0
8553.0,1.0,1.0
8565.0,1.0,2.0
8570.0,1.0,1.0
8580.0,1.0,1.0
8621.0,1.0,2.0
8622.0,1.0,1.0
8678.0,1.0,3.0
8679.0,1.0,2.0
8691.0,1.0,1.0
8700.0,1.0,1.0
8703.0,1.0,2.0
8718.0,1.0,2.0
8732.0,1.0,2.0
8769.0,1.0,3.0
8783.0,1.0,3.0
8787.0,1.0,1.0
8788.0,1.0,2.0
8795.0,1.0,2.0
8796.0,1.0,2.0
8805.0,1.0,2.0
8814.0,1.0,2.0
8818.0,1.0,1.0
8829.0,1.0,2.0
8833.0,1.0,1.0
8835.0,1.0,2.0
8841.0,1.0,2.0
8846.0,1.0,1.0
8857.0,1.0,2.0
8869.0,1.0,1.0
8872.0,1.0,3.0
8879.0,1.0,1.0
8897.0,1.0,1.0
8904.0,1.0,1.0
8906.0,1.0,1.0
8921.0,1.0,1.0
8930.0,1.0,2.0
8933.0,1.0,1.0
8972.0,1.0,4.0
8986.0,1.0,2.0
8998.0,1.0,1.0
9009.0,1.0,2.0
9015.0,1.0,2.0
9020.0,1.0,2.0
9026.0,1.0,2.0
9031.0,1.0,1.0
9039.0,1.0,2.0
9043.0,1.0,2.0
9047.0,1.0,1.0
9050.0,1.0,2.0
9054.0,1.0,2.0
9059.0,1.0,2.0
9068.0,1.0,2.0
9086.0,1.0,1.0
9092.0,1.0,1.0
9120.0,1.0,2.0
9154.0,1.0,1.0
9160.0,1.0,1.0
9185.0,1.0,1.0
9202.0,1.0,2.0
9206.0,1.0,3.0
9215.0,1.0,1.0
9217.0,1.0,1.0
9220.0,1.0,2.0
9234.0,1.0,1.0
9250.0,1.0,1.0
9253.0,1.0,1.0
9270.0,1.0,2.0
9295.0,1.0,2.0
9298.0,1.0,3.0
9320.0,1.0,1.0
9321.0,1.0,2.0
9353.0,1.0,2.0
9356.0,1.0,1.0
9363.0,1.0,1.0
9385.0,1.0,2.0
9387.0,1.0,3.0
9389.0,1.0,1.0
9405.0,1.0,1.0
9406.0,1.0,1.0
9408.0,1.0,2.0
9421.0,1.0,1.0
9440.0,1.0,2.0
9447.0,1.0,2.0
9477.0,1.0,2.0
9494.0,1.0,2.0
9499.0,1.0,1.0
9515.0,1.0,2.0
9527.0,1.0,3.0
9533.0,1.0,1.0
9547.0,1.0,1.0
9549.0,1.0,2.0
9550.0,1.0,1.0
9556.0,1.0,3.0
9565.0,1.0,1.0
9566.0,1.0,3.0
9586.0,1.0,2.0
9591.0,1.0,2.0
9622.0,1.0,1.0
9626.0,1.0,2.0
9628.0,1.0,2.0
9661.0,1.0,3.0
9682.0,1.0,3.0
9684.0,1.0,2.0
9693.0,1.0,3.0
9707.0,1.0,1.0
9749.0,1.0,1.0
