SIID,simvar,transMult
165060.0,1.59291005,2.0
165068.0,1.59291005,1.0
165069.0,1.59291005,1.0
165074.0,1.59291005,1.0
165114.0,1.59291005,1.0
165146.0,1.59291005,3.0
165223.0,1.59291005,1.0
165247.0,1.59291005,1.0
165253.0,1.59291005,2.0
165278.0,1.59291005,1.0
165306.0,1.59291005,3.0
165314.0,1.59291005,3.0
165318.0,1.59291005,2.0
165338.0,1.59291005,1.0
165357.0,1.59291005,1.0
165417.0,1.59291005,1.0
165429.0,1.59291005,3.0
165437.0,1.59291005,2.0
165456.0,1.59291005,1.0
165465.0,1.59291005,2.0
165482.0,1.59291005,3.0
165488.0,1.59291005,3.0
165503.0,1.59291005,1.0
165521.0,1.59291005,3.0
165534.0,1.59291005,3.0
165555.0,1.59291005,3.0
165558.0,1.59291005,1.0
165564.0,1.59291005,1.0
165573.0,1.59291005,1.0
165574.0,1.59291005,2.0
165593.0,1.59291005,1.0
165596.0,1.59291005,2.0
165615.0,1.59291005,3.0
165626.0,1.59291005,2.0
165629.0,1.59291005,1.0
165636.0,1.59291005,3.0
165639.0,1.59291005,3.0
165652.0,1.59291005,1.0
165660.0,1.59291005,3.0
165672.0,1.59291005,1.0
165698.0,1.59291005,2.0
165708.0,1.59291005,1.0
165728.0,1.59291005,1.0
165747.0,1.59291005,3.0
165749.0,1.59291005,2.0
165773.0,1.59291005,2.0
165803.0,1.59291005,2.0
165805.0,1.59291005,2.0
165815.0,1.59291005,2.0
165818.0,1.59291005,3.0
165844.0,1.59291005,2.0
165848.0,1.59291005,1.0
165856.0,1.59291005,4.0
165874.0,1.59291005,2.0
165893.0,1.59291005,2.0
165960.0,1.59291005,1.0
165965.0,1.59291005,2.0
165969.0,1.59291005,1.0
165989.0,1.59291005,1.0
165999.0,1.59291005,2.0
166009.0,1.59291005,3.0
166012.0,1.59291005,1.0
166050.0,1.59291005,1.0
166057.0,1.59291005,2.0
166062.0,1.59291005,2.0
166076.0,1.59291005,1.0
166095.0,1.59291005,1.0
166101.0,1.59291005,3.0
166113.0,1.59291005,1.0
166118.0,1.59291005,1.0
166125.0,1.59291005,2.0
166131.0,1.59291005,2.0
166162.0,1.59291005,2.0
166172.0,1.59291005,2.0
166177.0,1.59291005,1.0
166179.0,1.59291005,1.0
166199.0,1.59291005,1.0
166205.0,1.59291005,2.0
166224.0,1.59291005,3.0
166227.0,1.59291005,3.0
166248.0,1.59291005,3.0
166266.0,1.59291005,3.0
166322.0,1.59291005,1.0
166388.0,1.59291005,2.0
166392.0,1.59291005,2.0
166398.0,1.59291005,1.0
166410.0,1.59291005,2.0
166436.0,1.59291005,2.0
166437.0,1.59291005,1.0
166446.0,1.59291005,3.0
166450.0,1.59291005,3.0
166456.0,1.59291005,1.0
166517.0,1.59291005,1.0
166525.0,1.59291005,3.0
166536.0,1.59291005,1.0
166540.0,1.59291005,2.0
166602.0,1.59291005,3.0
166604.0,1.59291005,2.0
166632.0,1.59291005,1.0
166634.0,1.59291005,1.0
166636.0,1.59291005,1.0
166648.0,1.59291005,1.0
166747.0,1.59291005,3.0
166761.0,1.59291005,2.0
166790.0,1.59291005,2.0
166793.0,1.59291005,2.0
166813.0,1.59291005,3.0
166814.0,1.59291005,1.0
166820.0,1.59291005,2.0
166834.0,1.59291005,1.0
166840.0,1.59291005,2.0
166860.0,1.59291005,2.0
166949.0,1.59291005,2.0
166953.0,1.59291005,2.0
166969.0,1.59291005,4.0
166994.0,1.59291005,1.0
167050.0,1.59291005,2.0
167083.0,1.59291005,3.0
167089.0,1.59291005,1.0
167145.0,1.59291005,3.0
167150.0,1.59291005,3.0
167177.0,1.59291005,4.0
167187.0,1.59291005,2.0
167189.0,1.59291005,3.0
167197.0,1.59291005,1.0
167210.0,1.59291005,2.0
167219.0,1.59291005,1.0
167253.0,1.59291005,1.0
167264.0,1.59291005,3.0
167276.0,1.59291005,1.0
167286.0,1.59291005,1.0
167298.0,1.59291005,1.0
167300.0,1.59291005,3.0
167308.0,1.59291005,2.0
167341.0,1.59291005,2.0
167356.0,1.59291005,2.0
167366.0,1.59291005,3.0
167369.0,1.59291005,2.0
167390.0,1.59291005,1.0
167406.0,1.59291005,3.0
167415.0,1.59291005,1.0
167437.0,1.59291005,3.0
167453.0,1.59291005,1.0
167466.0,1.59291005,2.0
167469.0,1.59291005,1.0
167514.0,1.59291005,2.0
167517.0,1.59291005,1.0
167525.0,1.59291005,1.0
167536.0,1.59291005,1.0
167538.0,1.59291005,1.0
167563.0,1.59291005,2.0
167565.0,1.59291005,3.0
167590.0,1.59291005,3.0
167612.0,1.59291005,1.0
167622.0,1.59291005,1.0
167642.0,1.59291005,1.0
167699.0,1.59291005,2.0
167714.0,1.59291005,3.0
167728.0,1.59291005,2.0
167761.0,1.59291005,1.0
167765.0,1.59291005,2.0
167773.0,1.59291005,2.0
167778.0,1.59291005,1.0
167817.0,1.59291005,4.0
167819.0,1.59291005,2.0
167820.0,1.59291005,2.0
167834.0,1.59291005,2.0
167859.0,1.59291005,2.0
167877.0,1.59291005,1.0
167881.0,1.59291005,3.0
167903.0,1.59291005,1.0
167927.0,1.59291005,1.0
167943.0,1.59291005,3.0
167944.0,1.59291005,1.0
167957.0,1.59291005,4.0
167966.0,1.59291005,1.0
167990.0,1.59291005,3.0
168026.0,1.59291005,2.0
168031.0,1.59291005,2.0
168041.0,1.59291005,3.0
168055.0,1.59291005,3.0
168058.0,1.59291005,2.0
168062.0,1.59291005,2.0
168076.0,1.59291005,1.0
168105.0,1.59291005,2.0
168113.0,1.59291005,3.0
168117.0,1.59291005,3.0
168163.0,1.59291005,2.0
168188.0,1.59291005,3.0
168189.0,1.59291005,2.0
168196.0,1.59291005,1.0
168205.0,1.59291005,2.0
168207.0,1.59291005,3.0
168223.0,1.59291005,2.0
168230.0,1.59291005,3.0
168234.0,1.59291005,1.0
168247.0,1.59291005,3.0
168305.0,1.59291005,1.0
168352.0,1.59291005,2.0
168359.0,1.59291005,1.0
168366.0,1.59291005,1.0
168388.0,1.59291005,2.0
168413.0,1.59291005,1.0
168430.0,1.59291005,1.0
168436.0,1.59291005,1.0
168453.0,1.59291005,3.0
168462.0,1.59291005,1.0
168473.0,1.59291005,2.0
168475.0,1.59291005,2.0
168499.0,1.59291005,3.0
168546.0,1.59291005,1.0
168565.0,1.59291005,3.0
168570.0,1.59291005,2.0
168621.0,1.59291005,2.0
168623.0,1.59291005,2.0
168636.0,1.59291005,1.0
168718.0,1.59291005,3.0
168734.0,1.59291005,1.0
168752.0,1.59291005,3.0
168769.0,1.59291005,3.0
168777.0,1.59291005,1.0
168783.0,1.59291005,2.0
168796.0,1.59291005,3.0
168820.0,1.59291005,2.0
168825.0,1.59291005,1.0
168835.0,1.59291005,1.0
168841.0,1.59291005,3.0
168857.0,1.59291005,3.0
168872.0,1.59291005,1.0
168879.0,1.59291005,1.0
168885.0,1.59291005,3.0
168930.0,1.59291005,3.0
168936.0,1.59291005,3.0
168957.0,1.59291005,1.0
168964.0,1.59291005,1.0
168972.0,1.59291005,1.0
168986.0,1.59291005,3.0
169020.0,1.59291005,1.0
169029.0,1.59291005,2.0
169043.0,1.59291005,3.0
169050.0,1.59291005,1.0
169054.0,1.59291005,2.0
169059.0,1.59291005,3.0
169068.0,1.59291005,1.0
169120.0,1.59291005,1.0
169151.0,1.59291005,2.0
169169.0,1.59291005,1.0
169190.0,1.59291005,2.0
169206.0,1.59291005,1.0
169215.0,1.59291005,1.0
169220.0,1.59291005,2.0
169270.0,1.59291005,1.0
169318.0,1.59291005,2.0
169341.0,1.59291005,1.0
169358.0,1.59291005,1.0
169363.0,1.59291005,2.0
169376.0,1.59291005,1.0
169385.0,1.59291005,1.0
169387.0,1.59291005,1.0
169440.0,1.59291005,2.0
169510.0,1.59291005,3.0
169515.0,1.59291005,1.0
169527.0,1.59291005,1.0
169556.0,1.59291005,1.0
169566.0,1.59291005,1.0
169591.0,1.59291005,2.0
169597.0,1.59291005,1.0
169622.0,1.59291005,1.0
169626.0,1.59291005,2.0
169628.0,1.59291005,1.0
169642.0,1.59291005,2.0
169661.0,1.59291005,1.0
169681.0,1.59291005,2.0
169693.0,1.59291005,3.0
169747.0,1.59291005,3.0
169806.0,1.59291005,2.0
169829.0,1.59291005,3.0
169841.0,1.59291005,3.0
169858.0,1.59291005,1.0
169917.0,1.59291005,2.0
169929.0,1.59291005,2.0
169944.0,1.59291005,3.0
169961.0,1.59291005,1.0
169981.0,1.59291005,2.0
160123.0,1.59291005,1.0
161238.0,1.59291005,1.0
161964.0,1.59291005,1.0
162043.0,1.59291005,2.0
162368.0,1.59291005,1.0
162764.0,1.59291005,1.0
163162.0,1.59291005,1.0
163300.0,1.59291005,1.0
164285.0,1.59291005,1.0
164640.0,1.59291005,1.0
164917.0,1.59291005,2.0
165043.0,1.59291005,1.0
165105.0,1.59291005,2.0
165401.0,1.59291005,1.0
165474.0,1.59291005,1.0
165543.0,1.59291005,1.0
166180.0,1.59291005,1.0
166520.0,1.59291005,1.0
167694.0,1.59291005,1.0
167847.0,1.59291005,1.0
168146.0,1.59291005,2.0
168356.0,1.59291005,1.0
168814.0,1.59291005,2.0
168897.0,1.59291005,1.0
169085.0,1.59291005,1.0
169096.0,1.59291005,2.0
169295.0,1.59291005,1.0
169320.0,1.59291005,1.0
169891.0,1.59291005,1.0
160036.0,1.59291005,2.0
160063.0,1.59291005,1.0
160126.0,1.59291005,1.0
160235.0,1.59291005,2.0
160327.0,1.59291005,1.0
160620.0,1.59291005,1.0
160634.0,1.59291005,1.0
160665.0,1.59291005,1.0
160730.0,1.59291005,1.0
160760.0,1.59291005,1.0
160846.0,1.59291005,1.0
161021.0,1.59291005,1.0
161161.0,1.59291005,1.0
161170.0,1.59291005,1.0
161202.0,1.59291005,1.0
161285.0,1.59291005,1.0
161286.0,1.59291005,1.0
161298.0,1.59291005,1.0
161390.0,1.59291005,1.0
161512.0,1.59291005,1.0
161546.0,1.59291005,1.0
161602.0,1.59291005,1.0
161629.0,1.59291005,1.0
161666.0,1.59291005,1.0
161687.0,1.59291005,1.0
161754.0,1.59291005,1.0
161848.0,1.59291005,1.0
161874.0,1.59291005,1.0
161908.0,1.59291005,1.0
162031.0,1.59291005,1.0
162187.0,1.59291005,1.0
162313.0,1.59291005,1.0
162331.0,1.59291005,1.0
162345.0,1.59291005,1.0
162514.0,1.59291005,1.0
162576.0,1.59291005,1.0
162786.0,1.59291005,1.0
162959.0,1.59291005,1.0
163110.0,1.59291005,1.0
163205.0,1.59291005,1.0
163213.0,1.59291005,2.0
163240.0,1.59291005,1.0
163287.0,1.59291005,1.0
163297.0,1.59291005,1.0
163303.0,1.59291005,1.0
163305.0,1.59291005,1.0
163410.0,1.59291005,1.0
163414.0,1.59291005,1.0
163426.0,1.59291005,1.0
163493.0,1.59291005,1.0
163501.0,1.59291005,1.0
163655.0,1.59291005,1.0
163827.0,1.59291005,1.0
163994.0,1.59291005,1.0
163995.0,1.59291005,1.0
164107.0,1.59291005,1.0
164130.0,1.59291005,1.0
164312.0,1.59291005,1.0
164349.0,1.59291005,1.0
164522.0,1.59291005,1.0
164614.0,1.59291005,1.0
164704.0,1.59291005,1.0
164727.0,1.59291005,1.0
164831.0,1.59291005,1.0
164866.0,1.59291005,1.0
164906.0,1.59291005,1.0
164928.0,1.59291005,1.0
164977.0,1.59291005,1.0
165051.0,1.59291005,1.0
165101.0,1.59291005,1.0
165157.0,1.59291005,1.0
165181.0,1.59291005,1.0
165191.0,1.59291005,1.0
165353.0,1.59291005,1.0
165450.0,1.59291005,1.0
165470.0,1.59291005,1.0
165532.0,1.59291005,1.0
165767.0,1.59291005,1.0
165785.0,1.59291005,1.0
165941.0,1.59291005,1.0
165945.0,1.59291005,1.0
165987.0,1.59291005,1.0
166059.0,1.59291005,1.0
166308.0,1.59291005,1.0
166519.0,1.59291005,1.0
166539.0,1.59291005,1.0
166574.0,1.59291005,1.0
166584.0,1.59291005,1.0
166590.0,1.59291005,1.0
166650.0,1.59291005,1.0
166707.0,1.59291005,1.0
166888.0,1.59291005,1.0
166923.0,1.59291005,1.0
166928.0,1.59291005,1.0
166970.0,1.59291005,1.0
167126.0,1.59291005,2.0
167148.0,1.59291005,1.0
167199.0,1.59291005,1.0
167305.0,1.59291005,1.0
167357.0,1.59291005,1.0
167364.0,1.59291005,1.0
167427.0,1.59291005,1.0
167482.0,1.59291005,1.0
167537.0,1.59291005,1.0
167624.0,1.59291005,1.0
167852.0,1.59291005,1.0
167878.0,1.59291005,1.0
167879.0,1.59291005,1.0
167923.0,1.59291005,1.0
168008.0,1.59291005,1.0
168050.0,1.59291005,1.0
168161.0,1.59291005,1.0
168171.0,1.59291005,1.0
168177.0,1.59291005,1.0
168322.0,1.59291005,1.0
168333.0,1.59291005,1.0
168405.0,1.59291005,1.0
168468.0,1.59291005,1.0
168493.0,1.59291005,1.0
168519.0,1.59291005,1.0
168553.0,1.59291005,1.0
168829.0,1.59291005,1.0
168833.0,1.59291005,1.0
168868.0,1.59291005,1.0
168921.0,1.59291005,1.0
168933.0,1.59291005,1.0
169039.0,1.59291005,1.0
169092.0,1.59291005,1.0
169154.0,1.59291005,1.0
169202.0,1.59291005,1.0
169253.0,1.59291005,1.0
169353.0,1.59291005,1.0
169406.0,1.59291005,1.0
169533.0,1.59291005,1.0
169547.0,1.59291005,1.0
169550.0,1.59291005,1.0
169565.0,1.59291005,1.0
169682.0,1.59291005,1.0
169828.0,1.59291005,1.0
169847.0,1.59291005,1.0
169932.0,1.59291005,1.0
160788.0,1.59291005,1.0
161266.0,1.59291005,1.0
161695.0,1.59291005,1.0
163048.0,1.59291005,1.0
164103.0,1.59291005,1.0
164281.0,1.59291005,1.0
164308.0,1.59291005,1.0
164966.0,1.59291005,1.0
165005.0,1.59291005,1.0
166046.0,1.59291005,1.0
166276.0,1.59291005,1.0
166295.0,1.59291005,1.0
167616.0,1.59291005,1.0
168725.0,1.59291005,1.0
169015.0,1.59291005,1.0
170024.0,1.62410998,3.0
170032.0,1.62410998,2.0
170036.0,1.62410998,2.0
170040.0,1.62410998,3.0
170062.0,1.62410998,1.0
170064.0,1.62410998,5.0
170081.0,1.62410998,2.0
170085.0,1.62410998,5.0
170106.0,1.62410998,3.0
170107.0,1.62410998,2.0
170109.0,1.62410998,3.0
170120.0,1.62410998,1.0
170123.0,1.62410998,4.0
170136.0,1.62410998,2.0
170199.0,1.62410998,2.0
170204.0,1.62410998,1.0
170209.0,1.62410998,1.0
170210.0,1.62410998,3.0
170235.0,1.62410998,4.0
170238.0,1.62410998,3.0
170244.0,1.62410998,2.0
170250.0,1.62410998,2.0
170277.0,1.62410998,1.0
170278.0,1.62410998,1.0
170328.0,1.62410998,1.0
170344.0,1.62410998,1.0
170373.0,1.62410998,3.0
170381.0,1.62410998,3.0
170389.0,1.62410998,2.0
170400.0,1.62410998,1.0
170425.0,1.62410998,2.0
170441.0,1.62410998,1.0
170452.0,1.62410998,1.0
170531.0,1.62410998,1.0
170551.0,1.62410998,4.0
170554.0,1.62410998,4.0
170583.0,1.62410998,1.0
170585.0,1.62410998,1.0
170592.0,1.62410998,3.0
170620.0,1.62410998,3.0
170628.0,1.62410998,2.0
170653.0,1.62410998,1.0
170665.0,1.62410998,3.0
170673.0,1.62410998,1.0
170677.0,1.62410998,1.0
170702.0,1.62410998,1.0
170705.0,1.62410998,1.0
170718.0,1.62410998,1.0
170725.0,1.62410998,4.0
170727.0,1.62410998,1.0
170737.0,1.62410998,3.0
170756.0,1.62410998,3.0
170783.0,1.62410998,3.0
170788.0,1.62410998,2.0
170796.0,1.62410998,1.0
170836.0,1.62410998,1.0
170837.0,1.62410998,3.0
170841.0,1.62410998,2.0
170846.0,1.62410998,4.0
170849.0,1.62410998,3.0
170876.0,1.62410998,3.0
170884.0,1.62410998,3.0
170889.0,1.62410998,1.0
170904.0,1.62410998,1.0
170906.0,1.62410998,1.0
170914.0,1.62410998,3.0
170973.0,1.62410998,3.0
170982.0,1.62410998,3.0
170999.0,1.62410998,1.0
171031.0,1.62410998,1.0
171078.0,1.62410998,1.0
171099.0,1.62410998,3.0
171106.0,1.62410998,1.0
171118.0,1.62410998,3.0
171122.0,1.62410998,1.0
171124.0,1.62410998,3.0
171147.0,1.62410998,4.0
171151.0,1.62410998,1.0
171156.0,1.62410998,3.0
171179.0,1.62410998,3.0
171202.0,1.62410998,3.0
171212.0,1.62410998,3.0
171216.0,1.62410998,2.0
171238.0,1.62410998,3.0
171247.0,1.62410998,1.0
171266.0,1.62410998,3.0
171282.0,1.62410998,3.0
171288.0,1.62410998,1.0
171316.0,1.62410998,3.0
171317.0,1.62410998,1.0
171325.0,1.62410998,1.0
171341.0,1.62410998,4.0
171396.0,1.62410998,4.0
171432.0,1.62410998,1.0
171436.0,1.62410998,2.0
171439.0,1.62410998,1.0
171453.0,1.62410998,1.0
171458.0,1.62410998,2.0
171479.0,1.62410998,1.0
171486.0,1.62410998,3.0
171512.0,1.62410998,1.0
171534.0,1.62410998,1.0
171535.0,1.62410998,1.0
171537.0,1.62410998,4.0
171572.0,1.62410998,2.0
171576.0,1.62410998,3.0
171581.0,1.62410998,1.0
171589.0,1.62410998,1.0
171600.0,1.62410998,1.0
171603.0,1.62410998,4.0
171609.0,1.62410998,1.0
171684.0,1.62410998,1.0
171695.0,1.62410998,3.0
171713.0,1.62410998,1.0
171721.0,1.62410998,1.0
171730.0,1.62410998,3.0
171741.0,1.62410998,3.0
171777.0,1.62410998,2.0
171781.0,1.62410998,1.0
171790.0,1.62410998,4.0
171811.0,1.62410998,1.0
171824.0,1.62410998,3.0
171826.0,1.62410998,2.0
171905.0,1.62410998,1.0
171906.0,1.62410998,2.0
171938.0,1.62410998,1.0
171964.0,1.62410998,4.0
171972.0,1.62410998,2.0
171982.0,1.62410998,1.0
171986.0,1.62410998,2.0
172015.0,1.62410998,1.0
172026.0,1.62410998,3.0
172043.0,1.62410998,3.0
172047.0,1.62410998,3.0
172062.0,1.62410998,1.0
172078.0,1.62410998,2.0
172087.0,1.62410998,2.0
172089.0,1.62410998,1.0
172094.0,1.62410998,1.0
172156.0,1.62410998,2.0
172173.0,1.62410998,3.0
172192.0,1.62410998,1.0
172210.0,1.62410998,2.0
172239.0,1.62410998,3.0
172264.0,1.62410998,2.0
172271.0,1.62410998,1.0
172303.0,1.62410998,3.0
172324.0,1.62410998,1.0
172339.0,1.62410998,5.0
172340.0,1.62410998,2.0
172358.0,1.62410998,1.0
172368.0,1.62410998,4.0
172372.0,1.62410998,3.0
172376.0,1.62410998,1.0
172403.0,1.62410998,3.0
172409.0,1.62410998,1.0
172413.0,1.62410998,3.0
172414.0,1.62410998,3.0
172438.0,1.62410998,2.0
172453.0,1.62410998,1.0
172461.0,1.62410998,4.0
172483.0,1.62410998,1.0
172503.0,1.62410998,3.0
172511.0,1.62410998,3.0
172568.0,1.62410998,3.0
172571.0,1.62410998,3.0
172624.0,1.62410998,3.0
172633.0,1.62410998,5.0
172634.0,1.62410998,3.0
172646.0,1.62410998,1.0
172716.0,1.62410998,1.0
172725.0,1.62410998,4.0
172736.0,1.62410998,2.0
172738.0,1.62410998,1.0
172753.0,1.62410998,1.0
172760.0,1.62410998,2.0
172761.0,1.62410998,1.0
172764.0,1.62410998,4.0
172772.0,1.62410998,1.0
172775.0,1.62410998,2.0
172777.0,1.62410998,3.0
172807.0,1.62410998,1.0
172812.0,1.62410998,1.0
172816.0,1.62410998,1.0
172818.0,1.62410998,3.0
172820.0,1.62410998,1.0
172825.0,1.62410998,2.0
172826.0,1.62410998,1.0
172829.0,1.62410998,2.0
172830.0,1.62410998,1.0
172872.0,1.62410998,3.0
172887.0,1.62410998,2.0
172892.0,1.62410998,3.0
172915.0,1.62410998,3.0
172949.0,1.62410998,3.0
173019.0,1.62410998,3.0
173027.0,1.62410998,2.0
173048.0,1.62410998,2.0
173085.0,1.62410998,1.0
173093.0,1.62410998,2.0
173108.0,1.62410998,2.0
173120.0,1.62410998,2.0
173142.0,1.62410998,5.0
173145.0,1.62410998,2.0
173147.0,1.62410998,1.0
173162.0,1.62410998,3.0
173170.0,1.62410998,1.0
173197.0,1.62410998,4.0
173203.0,1.62410998,1.0
173213.0,1.62410998,1.0
173246.0,1.62410998,3.0
173251.0,1.62410998,4.0
173254.0,1.62410998,3.0
173290.0,1.62410998,3.0
173300.0,1.62410998,4.0
173302.0,1.62410998,3.0
173340.0,1.62410998,2.0
173341.0,1.62410998,4.0
173376.0,1.62410998,1.0
173381.0,1.62410998,1.0
173411.0,1.62410998,2.0
173414.0,1.62410998,3.0
173454.0,1.62410998,2.0
173457.0,1.62410998,1.0
173492.0,1.62410998,2.0
173493.0,1.62410998,2.0
173495.0,1.62410998,4.0
173508.0,1.62410998,1.0
173512.0,1.62410998,3.0
173514.0,1.62410998,3.0
173517.0,1.62410998,4.0
173529.0,1.62410998,3.0
173530.0,1.62410998,2.0
173550.0,1.62410998,5.0
173552.0,1.62410998,1.0
173566.0,1.62410998,1.0
173568.0,1.62410998,5.0
173588.0,1.62410998,1.0
173619.0,1.62410998,2.0
173644.0,1.62410998,3.0
173649.0,1.62410998,1.0
173653.0,1.62410998,3.0
173660.0,1.62410998,2.0
173682.0,1.62410998,3.0
173696.0,1.62410998,1.0
173711.0,1.62410998,2.0
173717.0,1.62410998,1.0
173741.0,1.62410998,1.0
173775.0,1.62410998,3.0
173800.0,1.62410998,1.0
173813.0,1.62410998,6.0
173847.0,1.62410998,1.0
173851.0,1.62410998,1.0
173857.0,1.62410998,2.0
173886.0,1.62410998,2.0
173889.0,1.62410998,3.0
173936.0,1.62410998,1.0
173937.0,1.62410998,1.0
173972.0,1.62410998,3.0
173977.0,1.62410998,4.0
173984.0,1.62410998,2.0
174001.0,1.62410998,2.0
174004.0,1.62410998,1.0
174015.0,1.62410998,1.0
174023.0,1.62410998,3.0
174025.0,1.62410998,1.0
174028.0,1.62410998,1.0
174046.0,1.62410998,1.0
174050.0,1.62410998,1.0
174096.0,1.62410998,2.0
174103.0,1.62410998,2.0
174138.0,1.62410998,3.0
174165.0,1.62410998,3.0
174171.0,1.62410998,4.0
174184.0,1.62410998,2.0
174203.0,1.62410998,3.0
174233.0,1.62410998,1.0
174251.0,1.62410998,1.0
174253.0,1.62410998,3.0
174255.0,1.62410998,2.0
174258.0,1.62410998,1.0
174262.0,1.62410998,4.0
174264.0,1.62410998,2.0
174274.0,1.62410998,2.0
174281.0,1.62410998,2.0
174285.0,1.62410998,4.0
174308.0,1.62410998,2.0
174337.0,1.62410998,2.0
174343.0,1.62410998,3.0
174345.0,1.62410998,3.0
174348.0,1.62410998,3.0
174364.0,1.62410998,2.0
174407.0,1.62410998,1.0
174408.0,1.62410998,3.0
174426.0,1.62410998,1.0
174430.0,1.62410998,2.0
174431.0,1.62410998,4.0
174433.0,1.62410998,1.0
174437.0,1.62410998,1.0
174450.0,1.62410998,1.0
174461.0,1.62410998,1.0
174476.0,1.62410998,1.0
174480.0,1.62410998,2.0
174508.0,1.62410998,2.0
174518.0,1.62410998,2.0
174521.0,1.62410998,2.0
174528.0,1.62410998,1.0
174543.0,1.62410998,3.0
174546.0,1.62410998,2.0
174549.0,1.62410998,4.0
174570.0,1.62410998,1.0
174590.0,1.62410998,1.0
174603.0,1.62410998,2.0
174615.0,1.62410998,3.0
174640.0,1.62410998,4.0
174642.0,1.62410998,1.0
174654.0,1.62410998,3.0
174691.0,1.62410998,2.0
174737.0,1.62410998,2.0
174739.0,1.62410998,3.0
174784.0,1.62410998,1.0
174802.0,1.62410998,3.0
174823.0,1.62410998,2.0
174839.0,1.62410998,2.0
174841.0,1.62410998,1.0
174866.0,1.62410998,3.0
174909.0,1.62410998,3.0
174917.0,1.62410998,3.0
174936.0,1.62410998,4.0
174966.0,1.62410998,2.0
174975.0,1.62410998,3.0
174990.0,1.62410998,4.0
175005.0,1.62410998,3.0
175022.0,1.62410998,3.0
175043.0,1.62410998,3.0
175050.0,1.62410998,2.0
175051.0,1.62410998,2.0
175053.0,1.62410998,1.0
175059.0,1.62410998,1.0
175060.0,1.62410998,1.0
175068.0,1.62410998,2.0
175069.0,1.62410998,1.0
175074.0,1.62410998,3.0
175105.0,1.62410998,3.0
175146.0,1.62410998,6.0
175159.0,1.62410998,1.0
175191.0,1.62410998,3.0
175204.0,1.62410998,2.0
175247.0,1.62410998,1.0
175253.0,1.62410998,3.0
175278.0,1.62410998,3.0
175287.0,1.62410998,1.0
175306.0,1.62410998,1.0
175314.0,1.62410998,3.0
175318.0,1.62410998,2.0
175328.0,1.62410998,2.0
175353.0,1.62410998,3.0
175383.0,1.62410998,1.0
175390.0,1.62410998,2.0
175401.0,1.62410998,4.0
175419.0,1.62410998,2.0
175429.0,1.62410998,1.0
175437.0,1.62410998,3.0
175465.0,1.62410998,3.0
175474.0,1.62410998,5.0
175482.0,1.62410998,2.0
175488.0,1.62410998,4.0
175503.0,1.62410998,3.0
175521.0,1.62410998,2.0
175534.0,1.62410998,3.0
175543.0,1.62410998,4.0
175548.0,1.62410998,2.0
175555.0,1.62410998,5.0
175564.0,1.62410998,1.0
175573.0,1.62410998,1.0
175574.0,1.62410998,3.0
175593.0,1.62410998,1.0
175596.0,1.62410998,3.0
175608.0,1.62410998,2.0
175610.0,1.62410998,2.0
175615.0,1.62410998,2.0
175626.0,1.62410998,2.0
175636.0,1.62410998,3.0
175639.0,1.62410998,3.0
175698.0,1.62410998,3.0
175728.0,1.62410998,3.0
175747.0,1.62410998,6.0
175749.0,1.62410998,3.0
175773.0,1.62410998,3.0
175803.0,1.62410998,4.0
175805.0,1.62410998,3.0
175814.0,1.62410998,1.0
175815.0,1.62410998,6.0
175818.0,1.62410998,3.0
175856.0,1.62410998,1.0
175867.0,1.62410998,1.0
175874.0,1.62410998,1.0
175893.0,1.62410998,1.0
175936.0,1.62410998,3.0
175945.0,1.62410998,2.0
175965.0,1.62410998,3.0
175974.0,1.62410998,1.0
175999.0,1.62410998,1.0
176009.0,1.62410998,3.0
176012.0,1.62410998,1.0
176013.0,1.62410998,1.0
176030.0,1.62410998,1.0
176046.0,1.62410998,2.0
176057.0,1.62410998,1.0
176062.0,1.62410998,3.0
176095.0,1.62410998,3.0
176101.0,1.62410998,3.0
176125.0,1.62410998,2.0
176131.0,1.62410998,2.0
176172.0,1.62410998,3.0
176179.0,1.62410998,1.0
176180.0,1.62410998,4.0
176205.0,1.62410998,1.0
176224.0,1.62410998,2.0
176248.0,1.62410998,2.0
176266.0,1.62410998,2.0
176276.0,1.62410998,3.0
176295.0,1.62410998,3.0
176334.0,1.62410998,2.0
176337.0,1.62410998,3.0
176344.0,1.62410998,3.0
176353.0,1.62410998,1.0
176388.0,1.62410998,3.0
176392.0,1.62410998,1.0
176407.0,1.62410998,1.0
176436.0,1.62410998,3.0
176446.0,1.62410998,3.0
176450.0,1.62410998,1.0
176465.0,1.62410998,2.0
176506.0,1.62410998,1.0
176516.0,1.62410998,1.0
176517.0,1.62410998,1.0
176520.0,1.62410998,4.0
176525.0,1.62410998,2.0
176536.0,1.62410998,1.0
176540.0,1.62410998,2.0
176587.0,1.62410998,1.0
176590.0,1.62410998,1.0
176592.0,1.62410998,3.0
176602.0,1.62410998,2.0
176604.0,1.62410998,2.0
176632.0,1.62410998,1.0
176747.0,1.62410998,1.0
176748.0,1.62410998,1.0
176761.0,1.62410998,2.0
176790.0,1.62410998,3.0
176794.0,1.62410998,1.0
176813.0,1.62410998,3.0
176820.0,1.62410998,4.0
176840.0,1.62410998,5.0
176859.0,1.62410998,3.0
176860.0,1.62410998,4.0
176876.0,1.62410998,1.0
176911.0,1.62410998,1.0
176953.0,1.62410998,2.0
176969.0,1.62410998,1.0
176974.0,1.62410998,1.0
176986.0,1.62410998,2.0
